20240709-12:19:10 - ---------------------------------------------------------------------------
20240709-12:19:11 - 取得公藥消耗帳,(2024/04/10 12:19:08-2024/07/09 12:19:08)共<3105>筆
20240709-12:19:25 - (90)    更新安全基準量 (18315)Rotarix Oral Vaccine Suspension        安全量 : 1 ,基準量 : 1
20240709-12:19:25 - (91)    更新安全基準量 (16312)Actrapid HM Inj 100 IU/ml 10ml         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (92)    更新安全基準量 (11373)Sodium Chloride Inj 0.9% 1000ml        安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (93)    更新安全基準量 (10047)MultiHance Inj 20ml                    安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (94)    更新安全基準量 (05443)Cisatral Inj 10mg/5ml (IMPORT)         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (95)    更新安全基準量 (07162)Atozet Tab 10/20mg                     安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (96)    更新安全基準量 (03329)Cefin Inj 2gm(Ceftriaxone)             安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (97)    更新安全基準量 (13442)AluSA Tab                              安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (98)    更新安全基準量 (16144)Megest Oral Susp 40mg/ml 120ml         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (99)    更新安全基準量 (07146)Rosulator Tab 10mg(Rosuvastatin)       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (100)   更新安全基準量 (03510)Tigelin Inj 50mg(Tigecycline)          安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (101)   更新安全基準量 (06243)Agglutex Inj 25000u/5ml(Heparin)       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (102)   更新安全基準量 (16707)14mg Rybelsus Tab 30's/box             安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (103)   更新安全基準量 (04230)Gemmis Inj 1000mg/30ml                 安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (104)   更新安全基準量 (21325)4mg Lenvima Cap (Lenvatinib)           安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (105)   更新安全基準量 (04644)100mg Venclexta Tab(Venetoclax)        安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (106)   更新安全基準量 (04326)3.75mg (1M) Leuplin Depot Inj          安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (107)   更新安全基準量 (08245)15mg Morphine sulfate Tab "PPCD"       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (108)   更新安全基準量 (20142)Avamys Nasal Spray 120doses/bot        安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (109)   更新安全基準量 (16364)5mg Trajenta Tab (Linagliptin)         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (110)   更新安全基準量 (05143)25mg Betmiga PR Tab(Mirabegron)        安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (111)   更新安全基準量 (21364)Rinvoq ER Tab 15mg(Upadacitinib)       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (112)   更新安全基準量 (31105)Prismasol B0, Sol for HF & HD 5L       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (113)   更新安全基準量 (18264)Bexsero Vaccine Inj 0.5ml              安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (114)   更新安全基準量 (04322)Zytiga Tab 250mg(Abiraterone)          安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (115)   更新安全基準量 (04655)Ogivri Inj 1mg(Trastuzumab)            安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (116)   更新安全基準量 (08574)Byfavo Inj 20mg (Remimazolam)          安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (117)   更新安全基準量 (04729)90mg Alunbrig Tab(IMPORT)              安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (118)   更新安全基準量 (09069)Fubifen PAP patch 4's 40mg/10gm        安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (119)   更新安全基準量 (06125)Mircera Inj 100mcg/0.3ml               安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (120)   更新安全基準量 (10041)Optiray 350 74% 200ml 350mgI/ml        安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (121)   更新安全基準量 (21037)100mg Neoral Sandimmun Soft Cap        安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (122)   更新安全基準量 (11325)Ketosteril Tab 100's/box               安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (123)   更新安全基準量 (06136)Recormon Inj 5 KIU                     安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (124)   更新安全基準量 (04554)Votrient Tab 200mg (Pazopanib)         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (125)   更新安全基準量 (05280)Trelegy Ellipta IH 92/55/22 mcg        安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (126)   更新安全基準量 (13440)Omezol Cap 20mg(Omeprazole)            安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (127)   更新安全基準量 (06288)CoPlavix Tab 75mg/100mg                安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (128)   更新安全基準量 (20334)ENFULON Cream 0.1% 30gm                安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (129)   更新安全基準量 (13473)Pane Inj 40mg(Pantoprazole)            安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (130)   更新安全基準量 (04213)Ufur Cap                               安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (131)   更新安全基準量 (21214)Orencia Inj 250mg(Abatacept)           安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (132)   更新安全基準量 (21192)Viartril-S Powder 1500mg               安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (133)   更新安全基準量 (50001)Levofloxacin Inj 750mg/150ml"CS"       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (134)   更新安全基準量 (21073)1mg Prograf Cap (Tacrolimus)           安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (135)   更新安全基準量 (21379)Mesa Inh Sol 600mg/3ml(Mesna)          安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (136)   更新安全基準量 (07058)Sevikar 5/20mg F.C. Tab                安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (137)   更新安全基準量 (10044)Visipaque Inj 320mgI/ml 100ml          安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (138)   更新安全基準量 (05278)(184/22)Relvar Ellipta 184/22mcg       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (139)   更新安全基準量 (16308)Insulatard HM Inj 100 IU/ml 10ml       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (140)   更新安全基準量 (07057)Exforge Tab 5/80 mg                    安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (141)   更新安全基準量 (16168)Visanne Tab 2mg(Dienogest)             安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (142)   更新安全基準量 (03337)Cefa Inj 1gm (Cefazolin)               安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (143)   更新安全基準量 (05144)50mg Betmiga PR Tab(Mirabegron)        安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (144)   更新安全基準量 (04317)11.25mg DIPHERELINE P.R. Inj           安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (145)   更新安全基準量 (04674)30mg Vizimpro Tab(Dacomitinib)         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (146)   更新安全基準量 (30024)TPN_Smofkabiven Emulsion 1.48L         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (147)   更新安全基準量 (05267)Anoro Ellipta 55/22mcg IH 30'S         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (148)   更新安全基準量 (18012)Human Immunoglobulin 6% 50ml(3g)       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (149)   更新安全基準量 (03422)Augmentin Tab 375mg                    安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (150)   更新安全基準量 (16379)Forxiga FC Tab 10mg                    安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (151)   更新安全基準量 (72002)Hepac Lock Flush 1000U/10ml            安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (152)   更新安全基準量 (08233)Fentanyl Patch 50ug/hr"PPCD"           安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (153)   更新安全基準量 (16382)Toujeo Inj 300u/ml, 1.5ml              安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (154)   更新安全基準量 (08253)Fentanyl Inj 0.5mg/10ml "PPCD"         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (155)   更新安全基準量 (19060)Cobamamide Cap 500mcg                  安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (156)   更新安全基準量 (13126)Ulstop 20mg Tab(Famotidine)            安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (157)   更新安全基準量 (20439)Sod. Chloride 0.9%(Irri.) 2000ml       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (157)   更新安全基準量 (06257)4ml Tisseel Sol for sealant            安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (158)   更新安全基準量 (03674)Ertapenem Inj 1g"SLC"                  安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (159)   更新安全基準量 (03675)Teicod Inj 200mg (Teicoplanin)         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (160)   更新安全基準量 (06268)15mg Lixiana FC Tab(Edoxaban)          安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (161)   更新安全基準量 (05259)Norepinephrine Inj 4mg/4ml "TY"        安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (162)   更新安全基準量 (31117)NACL INJ 0.9% 250mL/bag "OTSUKA"       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (163)   更新安全基準量 (08750)400mg Abilify Maintena Inj             安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (164)   更新安全基準量 (16388)Jardiance Duo 12.5/850mg               安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (165)   更新安全基準量 (19061)DailyCare Actibest Tab                 安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (166)   更新安全基準量 (06282)2.5mg Eliquis Tab (Apixaban)           安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (167)   更新安全基準量 (09070)Acetamol Inj 1gm(Propacetamol)         安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (168)   更新安全基準量 (05331)8mg Urief Tab (Silodosin)              安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (169)   更新安全基準量 (20415)Aqua Easy Antiseptic Solution 2%       安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (170)   更新安全基準量 (16387)Xigduo XR Tab 10mg/1gm                 安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (171)   更新安全基準量 (20054)Latanoprost Eye Drop 0.005%            安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (172)   更新安全基準量 (50074)Dovato Tab(DTG/3TC)                    安全量 : 1 ,基準量 : 1
20240709-12:19:26 - (173)   更新安全基準量 (06113)250ug Lenograstim Inj(Granocyte)       安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (174)   更新安全基準量 (11155)Sodium Chloride Inj 0.45% 20ml         安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (175)   更新安全基準量 (21352)5mg NicePower Tab 30#/Box              安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (176)   更新安全基準量 (08241)600 Painkyl buccal soluble films       安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (176)   更新安全基準量 (21309)Dupixent Inj 300mg(Dupilumab)          安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (177)   更新安全基準量 (03432)Tapimycin Inj 2.25g "YUNG SHIN"        安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (178)   更新安全基準量 (04675)45mg Vizimpro Tab(Dacomitinib)         安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (179)   更新安全基準量 (05031)Arezil ODT Tab 5mg(Donepezil)          安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (180)   更新安全基準量 (08430)Keppra Inj 500mg/5ml                   安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (181)   更新安全基準量 (20379)Easy Antiseptic Liquid 2% 200ml        安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (182)   更新安全基準量 (50053)Maviret Tab                            安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (183)   更新安全基準量 (11312)Dextrose 5%/0.9% NaCl Inj 500ml        安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (184)   更新安全基準量 (21272)Duratocin Inj 100mcg(Carbetocin)       安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (185)   更新安全基準量 (07114)Lipitor Tab 40mg (Atorvastatin)        安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (186)   更新安全基準量 (19048)Methycobal Cap 500ug "Eisai"           安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (187)   更新安全基準量 (16530)60mcg Minirin Melt Tab                 安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (188)   更新安全基準量 (04413)Phyxol Inj 90mg/15ml(Paclitaxel)       安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (189)   更新安全基準量 (18016)Privigen 10% 50ml(5g)(IVIG)            安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (190)   更新安全基準量 (13344)Bowklean Powder 2pkg/Box               安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (190)   更新安全基準量 (06305)r-Tissue Plasminogen Activator         安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (191)   更新安全基準量 (04429)Abraxane Inj 100mg                     安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (192)   更新安全基準量 (08418)Keppra Tab 500mg(Levetiracetam)        安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (193)   更新安全基準量 (72001)Hepac Lock Flush 30U/3ml               安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (194)   更新安全基準量 (05289)184/55/22mcg_Trelegy Ellipta IH        安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (195)   更新安全基準量 (07135)10mg Atorva FC Tab(Atorvastatin)       安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (196)   更新安全基準量 (21172)Fosrenol Chewable Tab 750mg            安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (197)   更新安全基準量 (16395)Qtern Tab 5/10mg                       安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (198)   更新安全基準量 (04525)Sutent Cap 12.5mg(Sunitinib)           安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (199)   更新安全基準量 (06277)3.75mg Efient Tab(Prasugrel)           安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (200)   更新安全基準量 (06143)Nivestim Inj 300mcg(Filgrastim)        安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (200)   更新安全基準量 (06502)2mL VeraSeal Sol for sealant           安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (201)   更新安全基準量 (05436)Rocuronium Kabi Inj 100mg/10ml         安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (202)   更新安全基準量 (16534)Desmopressin Tab 0.1mg_PMS             安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (203)   更新安全基準量 (03402)AMPOLin Inj 500mg(Ampicillin)          安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (204)   更新安全基準量 (16385)Oseni Tab 25/30mg                      安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (205)   更新安全基準量 (50050)Flomoxef Inj 1gm                       安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (206)   更新安全基準量 (06133)NESP Inj 60mcg/0.5ml(Plastic)          安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (207)   更新安全基準量 (04702)150mg Zyceva Tab(Erlotinib)            安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (208)   更新安全基準量 (05421)Sketa Cap                              安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (209)   更新安全基準量 (04428)Kemocarb Inj 450mg/45ml                安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (210)   更新安全基準量 (07297)200mg ENTRESTO FC Tab                  安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (211)   更新安全基準量 (07149)Zulitor Tab 4mg(Pitavastatin)          安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (212)   更新安全基準量 (31107)Boca Calcium Emulsion 180ml            安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (213)   更新安全基準量 (04692)20mg Vinobin Cap(Vinorelbine)          安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (214)   更新安全基準量 (03348)2gm Brosym Inj                         安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (214)   更新安全基準量 (20084)Ozurdex Intravitreal Implant           安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (215)   更新安全基準量 (03634)Cubicin Inj 500mg(Daptomycin)          安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (216)   更新安全基準量 (03229)Eraxis Inj 100mg(Anidulafungin)        安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (217)   更新安全基準量 (04243)100mg/4ml Pexeda Inj(Pemetrexed)       安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (218)   更新安全基準量 (50024)Tamiflu Cap 75mg "CS"(Self-Pay)        安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (219)   更新安全基準量 (21089)Dysport Inj 500u                       安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (220)   更新安全基準量 (16706)7mg Rybelsus Tab 30's/box              安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (220)   更新安全基準量 (20449)Fespixon Cream 15gm                    安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (221)   更新安全基準量 (08206)Morphine HCl Inj 10mg/ml               安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (222)   更新安全基準量 (20608)Artelac Eye Drop 0.32% 10ml            安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (223)   更新安全基準量 (13315)Senokot Tab 7.5mg(Sennoside B)         安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (224)   更新安全基準量 (07074)Coralan Tab 5mg(Ivabradine)            安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (225)   更新安全基準量 (15035)MetaCu Cap 300mg(Trientine)            安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (226)   更新安全基準量 (13222)Biofermin-R Powder 1g                  安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (227)   更新安全基準量 (31137)*Saline 0.9% Inj 500ml "NK"            安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (228)   更新安全基準量 (04577)Kemoplat Inj 50mg/50ml(NEW)            安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (229)   更新安全基準量 (07145)Pravafen Hard Cap 40mg/160mg           安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (230)   更新安全基準量 (05254)Berodual N Metered Aerosol             安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (231)   更新安全基準量 (03656)MeRoXin Inj 1000mg (Meropenem)         安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (232)   更新安全基準量 (50037)Taigexyn Cap 250mg(Nemonoxacin)        安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (233)   更新安全基準量 (03456)Amsulber Inj 1.5gm "CYH"               安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (234)   更新安全基準量 (06278)15mg Xarelto Tab(Rivaroxaban)          安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (235)   更新安全基準量 (08212)Morphine Sulfate S.R. Tab 30mg         安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (236)   更新安全基準量 (09398)Valdoxan Tab 25mg(Agomelatine)         安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (236)   更新安全基準量 (04601)100mg Cyramza Inj(Ramucirumab)         安全量 : 1 ,基準量 : 1
20240709-12:19:27 - (237)   更新安全基準量 (16372)(FlexPen) NovoRapid 300u/3ml           安全量 : 1 ,基準量 : 1
