20240815-22:01:57 - ---------------------------------------------------------------------------
20240815-22:01:59 - 取得急診消耗帳,(2024/05/17 22:01:57-2024/08/15 22:01:57)共<12008>筆
20240815-22:15:00 - 藥碼 : D1102 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2055 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2091 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2140 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1175 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1080 ,找無售價資料
20240815-22:15:00 - 藥碼 : G2020 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2081 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1078 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1217 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2145 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1014 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2133 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2051 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2012 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2151 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1101 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1037 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1247 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2099 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1150 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1187 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2034 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1083 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2104 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1022 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1179 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2089 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2063 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1237 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1105 ,找無售價資料
20240815-22:15:00 - 藥碼 : D2120 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1141 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1205 ,找無售價資料
20240815-22:15:00 - 藥碼 : F2010 ,找無售價資料
20240815-22:15:00 - 藥碼 : D1038 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1172 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2077 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2067 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1193 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1231 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2198 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1054 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2057 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1049 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2085 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2030 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2183 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2128 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1239 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2042 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1056 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1192 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2041 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1057 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2098 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1154 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2052 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2038 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1065 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2080 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2157 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2100 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1064 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1050 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1066 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2134 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1163 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2187 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1211 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1035 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2024 ,找無售價資料
20240815-22:15:01 - 藥碼 : G2009 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2095 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2106 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1034 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1015 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1243 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1151 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2190 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1062 ,找無售價資料
20240815-22:15:01 - 藥碼 : G2007 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1155 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1233 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2192 ,找無售價資料
20240815-22:15:01 - 藥碼 : G2005 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2185 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1020 ,找無售價資料
20240815-22:15:01 - 藥碼 : D1210 ,找無售價資料
20240815-22:15:01 - 藥碼 : D2150 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2079 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2035 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1058 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1097 ,找無售價資料
20240815-22:15:02 - 藥碼 : F2004 ,找無售價資料
20240815-22:15:02 - 藥碼 : G1030 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2163 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2071 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1119 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1215 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1223 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2186 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2027 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1178 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1117 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1235 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2021 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1153 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1127 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1017 ,找無售價資料
20240815-22:15:02 - 藥碼 : F1036 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2059 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2075 ,找無售價資料
20240815-22:15:02 - 藥碼 : G1007 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1082 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2191 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2299 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2090 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1072 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1004 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1092 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2026 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1131 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2044 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1061 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1060 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1103 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1209 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1136 ,找無售價資料
20240815-22:15:02 - 藥碼 : F2002 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2036 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2039 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2174 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2132 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1241 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2001 ,找無售價資料
20240815-22:15:02 - 藥碼 : D2028 ,找無售價資料
20240815-22:15:02 - 藥碼 : D1147 ,找無售價資料
20240815-22:15:02 - 藥碼 : G2015 ,找無售價資料
20240815-22:15:02 - ABC類分類完成,全部<1399>種藥品,A類共<131>種藥品,B類共<260>種藥品,C類共<1008>種藥品
20240815-22:15:13 - ---------------------------------------------------------------------------
20240815-22:15:15 - 取得急診消耗帳,(2024/05/17 22:15:13-2024/08/15 22:15:13)共<12008>筆
20240815-22:15:16 - 取得住院消耗帳,(2024/05/17 22:15:13-2024/08/15 22:15:13)共<47914>筆
20240815-22:15:16 - 取得門診消耗帳,(2024/05/17 22:15:13-2024/08/15 22:15:13)共<58899>筆
20240815-22:15:17 - (2024/05/17 22:15:13-2024/08/15 22:15:13)共有<118821>筆消耗帳,<1585>種藥品
20240815-22:15:17 - 藥碼 : D1008 ,找無售價資料
20240815-22:15:17 - 藥碼 : F2008 ,找無售價資料
20240815-22:15:17 - 藥碼 : D2124 ,找無售價資料
20240815-22:15:17 - 藥碼 : D1140 ,找無售價資料
20240815-22:15:17 - 藥碼 : D1087 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2184 ,找無售價資料
20240815-22:15:18 - 藥碼 : G2003 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2033 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2144 ,找無售價資料
20240815-22:15:18 - 藥碼 : G2004 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2007 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2105 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2066 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2113 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2158 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1195 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1244 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1003 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1110 ,找無售價資料
20240815-22:15:18 - 藥碼 : G1010 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2200 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1171 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2175 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1093 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2037 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2135 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2143 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2065 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1240 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2189 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2138 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2153 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1095 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2029 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1176 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2076 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1118 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2126 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1041 ,找無售價資料
20240815-22:15:18 - 藥碼 : F2006 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2108 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2068 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2195 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1248 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2086 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1067 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1094 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1102 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2055 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2091 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2140 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1175 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1080 ,找無售價資料
20240815-22:15:18 - 藥碼 : G2020 ,找無售價資料
20240815-22:15:18 - 藥碼 : D2081 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1078 ,找無售價資料
20240815-22:15:18 - 藥碼 : D1217 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2145 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1014 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2133 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2051 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2012 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2151 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1101 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1037 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1247 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2099 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1150 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1187 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2034 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1083 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2104 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1022 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1179 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2089 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2063 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1237 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1105 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2120 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1141 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1205 ,找無售價資料
20240815-22:15:19 - 藥碼 : F2010 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1038 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1172 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2077 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2067 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1193 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1231 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2198 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1054 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2057 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1049 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2085 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2030 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2183 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2128 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1239 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2042 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1056 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1192 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2041 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1057 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2098 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1154 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2052 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2038 ,找無售價資料
20240815-22:15:19 - 藥碼 : D1065 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2080 ,找無售價資料
20240815-22:15:19 - 藥碼 : D2157 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2100 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1064 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1050 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1066 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2134 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1163 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2187 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1211 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1035 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2024 ,找無售價資料
20240815-22:15:20 - 藥碼 : G2009 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2095 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2106 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1034 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1015 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1243 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1151 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2190 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1062 ,找無售價資料
20240815-22:15:20 - 藥碼 : G2007 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1155 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1233 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2192 ,找無售價資料
20240815-22:15:20 - 藥碼 : G2005 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2185 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1020 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1210 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2150 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2079 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2035 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1058 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1097 ,找無售價資料
20240815-22:15:20 - 藥碼 : F2004 ,找無售價資料
20240815-22:15:20 - 藥碼 : G1030 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2163 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2071 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1119 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1215 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1223 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2186 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2027 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1178 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1117 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1235 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2021 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1153 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1127 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1017 ,找無售價資料
20240815-22:15:20 - 藥碼 : F1036 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2059 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2075 ,找無售價資料
20240815-22:15:20 - 藥碼 : G1007 ,找無售價資料
20240815-22:15:20 - 藥碼 : D1082 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2191 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2299 ,找無售價資料
20240815-22:15:20 - 藥碼 : D2090 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1072 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1004 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1092 ,找無售價資料
20240815-22:15:21 - 藥碼 : D2026 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1131 ,找無售價資料
20240815-22:15:21 - 藥碼 : D2044 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1061 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1060 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1103 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1209 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1136 ,找無售價資料
20240815-22:15:21 - 藥碼 : F2002 ,找無售價資料
20240815-22:15:21 - 藥碼 : D2036 ,找無售價資料
20240815-22:15:21 - 藥碼 : D2039 ,找無售價資料
20240815-22:15:21 - 藥碼 : D2174 ,找無售價資料
20240815-22:15:21 - 藥碼 : D2132 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1241 ,找無售價資料
20240815-22:15:21 - 藥碼 : D2001 ,找無售價資料
20240815-22:15:21 - 藥碼 : D2028 ,找無售價資料
20240815-22:15:21 - 藥碼 : D1147 ,找無售價資料
20240815-22:15:21 - 藥碼 : G2015 ,找無售價資料
20240815-22:15:21 - ABC類分類完成,全部<1399>種藥品,A類共<131>種藥品,B類共<260>種藥品,C類共<1008>種藥品
20240815-22:15:42 - (1)     更新安全基準量 (20614)Eylea inj 2mg/0.05ml                   安全量 : 13 ,基準量 : 26
20240815-22:15:42 - (1)     更新安全基準量 (21413)Onpattro Inj 10mg/5ml(Patisiran)       安全量 : 1 ,基準量 : 1
20240815-22:15:42 - (2)     更新安全基準量 (21261)2.5mg Adempas FC Tab (Riociguat)       安全量 : 155 ,基準量 : 310
20240815-22:15:42 - (3)     更新安全基準量 (21406)(Syringe) Xolair Inj 150mg             安全量 : 12 ,基準量 : 25
20240815-22:15:42 - (4)     更新安全基準量 (21202)Prolia Inj 60mg/ml(Denosumab)          安全量 : 20 ,基準量 : 40
20240815-22:15:42 - (5)     更新安全基準量 (06005)Human Albumin 20% 50ml"BEHRING"        安全量 : 127 ,基準量 : 254
20240815-22:15:42 - (6)     更新安全基準量 (04586)150mg Ofev Cap(Nintedanib)             安全量 : 112 ,基準量 : 224
20240815-22:15:42 - (6)     更新安全基準量 (21401)150mg Skyrizi Inj (Risankizumab)       安全量 : 1 ,基準量 : 1
20240815-22:15:42 - (7)     更新安全基準量 (16702)Ozempic Inj 4mg(Semaglutide)           安全量 : 17 ,基準量 : 34
20240815-22:15:42 - (8)     更新安全基準量 (21241)(RARE) Opsumit Tab 10mg                安全量 : 19 ,基準量 : 39
20240815-22:15:42 - (9)     更新安全基準量 (21355)Evenity Inj 105mg/1.17ml/Syringe       安全量 : 15 ,基準量 : 31
20240815-22:15:42 - (9)     更新安全基準量 (12119)(Prefilled Pen) Nucala Inj 100mg       安全量 : 1 ,基準量 : 3
20240815-22:15:42 - (10)    更新安全基準量 (05275)SPIOLTO Respimat IH 60puffs            安全量 : 35 ,基準量 : 71
20240815-22:15:42 - (11)    更新安全基準量 (18329)Envacgen Inj 0.5ml(EV71 vaccine)       安全量 : 12 ,基準量 : 24
