20240819-21:08:48 - ---------------------------------------------------------------------------
20240819-21:08:49 - 取得急診消耗帳,(2024/05/21 21:08:47-2024/08/19 21:08:47)共<11995>筆
20240819-21:09:03 - (729)   更新安全基準量 (08318)Imipramine HCl Tab 25mg                安全量 : 712 ,基準量 : 1425
20240819-21:09:03 - (730)   更新安全基準量 (16122)500mg Farlutal Tab                     安全量 : 35 ,基準量 : 71
20240819-21:09:03 - (731)   更新安全基準量 (08563)Clodrin Oral Sol 10% 30ml/bot          安全量 : 3 ,基準量 : 6
20240819-21:09:03 - (732)   更新安全基準量 (03440)Curam Oral Susp 312.5mg/5ml 60ml       安全量 : 19 ,基準量 : 39
20240819-21:09:03 - (733)   更新安全基準量 (08322)NoVamin Inj 5mg/ml                     安全量 : 59 ,基準量 : 118
20240819-21:09:03 - (734)   更新安全基準量 (09082)Genuproxin Tab 250mg(Naproxen)         安全量 : 762 ,基準量 : 1524
20240819-21:09:03 - (735)   更新安全基準量 (07165)Ezzicad Tab 10mg(Ezetimibe)            安全量 : 184 ,基準量 : 369
20240819-21:09:03 - (736)   更新安全基準量 (05253)Peace Syrup 60ml                       安全量 : 38 ,基準量 : 76
20240819-21:09:03 - (737)   更新安全基準量 (20458)Alcos-anal supp                        安全量 : 187 ,基準量 : 374
20240819-21:09:03 - (738)   更新安全基準量 (13342)10mg Hidrasec Infants Granules         安全量 : 137 ,基準量 : 275
20240819-21:09:03 - (739)   更新安全基準量 (20336)CLEOSOL Cream 0.05% 7gm                安全量 : 79 ,基準量 : 158
20240819-21:09:03 - (740)   更新安全基準量 (19053)U-Ca Soft Cap 0.25mcg                  安全量 : 593 ,基準量 : 1187
20240819-21:09:03 - (741)   更新安全基準量 (19049)LYO-POVIGENT Inj 4ml                   安全量 : 13 ,基準量 : 26
20240819-21:09:03 - (742)   更新安全基準量 (16394)Relinide Tab 1mg(Repaglinide)          安全量 : 1113 ,基準量 : 2226
20240819-21:09:03 - (743)   更新安全基準量 (50060)Acylete Tab 400mg(Acyclovir)           安全量 : 260 ,基準量 : 521
20240819-21:09:03 - (744)   更新安全基準量 (13214)Protase EC Cap (Pancrelipase)          安全量 : 110 ,基準量 : 220
20240819-21:09:03 - (745)   更新安全基準量 (16397)Acarose Tab 50mg(Acarbose)             安全量 : 626 ,基準量 : 1253
20240819-21:09:04 - (746)   更新安全基準量 (13027)Alginos Oral Susp 210ml                安全量 : 3 ,基準量 : 6
20240819-21:09:04 - (747)   更新安全基準量 (07072)6mg Lesyn F.C. Tab (Lacidipine)        安全量 : 136 ,基準量 : 272
20240819-21:09:04 - (748)   更新安全基準量 (03738)Isoniazide Tab 100mg                   安全量 : 412 ,基準量 : 825
20240819-21:09:04 - (749)   更新安全基準量 (11423)Anol Inj 20% 100ml(Mannitol)           安全量 : 22 ,基準量 : 44
20240819-21:09:04 - (750)   更新安全基準量 (16184)Utrogestan Soft Cap 200mg              安全量 : 92 ,基準量 : 184
20240819-21:09:04 - (750)   更新安全基準量 (13014)Activated Charcoal Granules 50gm       安全量 : 1 ,基準量 : 3
20240819-21:09:04 - (751)   更新安全基準量 (16389)Kludone MR Tab 60mg(Gliclazide)        安全量 : 444 ,基準量 : 889
20240819-21:09:04 - (752)   更新安全基準量 (07003)Lanoxin Tab 0.25mg(Digoxin)            安全量 : 439 ,基準量 : 878
20240819-21:09:04 - (753)   更新安全基準量 (06276)5mg Efient Tab(Prasugrel)              安全量 : 19 ,基準量 : 39
20240819-21:09:04 - (754)   更新安全基準量 (03323)Loforan Inj 1gm(Cefotaxime Sod.)       安全量 : 14 ,基準量 : 28
20240819-21:09:04 - (755)   更新安全基準量 (11194)Calglon Inj 1g/10ml "Y.F."             安全量 : 50 ,基準量 : 100
20240819-21:09:04 - (756)   更新安全基準量 (03347)Ceftriaxone Inj 500mg "Sandoz"         安全量 : 25 ,基準量 : 51
20240819-21:09:04 - (756)   更新安全基準量 (20157)TOOTHpaste_Perioxidin 0.12%,75ml       安全量 : 1 ,基準量 : 2
20240819-21:09:04 - (757)   更新安全基準量 (06134)Nephoxil Cap 500mg                     安全量 : 15 ,基準量 : 31
20240819-21:09:04 - (758)   更新安全基準量 (08716)Seridol Oral Sol 1mg/ml 30ml           安全量 : 2 ,基準量 : 5
20240819-21:09:04 - (758)   更新安全基準量 (21395)Contrave ER Tab 8/90mg, 120#/bot       安全量 : 1 ,基準量 : 1
20240819-21:09:04 - (759)   更新安全基準量 (05285)Saldolin Nebule 5mg/2.5ml              安全量 : 187 ,基準量 : 375
20240819-21:09:04 - (760)   更新安全基準量 (20366)VIMAX Foaming Sol 0.05% 25ml           安全量 : 9 ,基準量 : 19
20240819-21:09:04 - (760)   更新安全基準量 (18234)Pneumovax 23 Vaccine 0.5ml             安全量 : 1 ,基準量 : 1
20240819-21:09:04 - (761)   更新安全基準量 (21403)80mg Actemra Inj_IMPORT                安全量 : 1 ,基準量 : 1
20240819-21:09:04 - (762)   更新安全基準量 (11604)100mg Uricin Tab(Benzbromarone)        安全量 : 478 ,基準量 : 957
20240819-21:09:04 - (763)   更新安全基準量 (13449)Wempty Susp 60ml(Domperidone)          安全量 : 36 ,基準量 : 73
20240819-21:09:04 - (764)   更新安全基準量 (07050)Amtrel Tab 5/10 mg                     安全量 : 116 ,基準量 : 232
20240819-21:09:04 - (765)   更新安全基準量 (30003)50% Vitagen Inj 20ml (Glucose)         安全量 : 90 ,基準量 : 180
20240819-21:09:04 - (765)   更新安全基準量 (16172)Femoston Conti Tab 1/5mg 28#/box       安全量 : 1 ,基準量 : 1
20240819-21:09:04 - (766)   更新安全基準量 (08397)Ligilin Cap 300mg(Li2CO3)              安全量 : 192 ,基準量 : 385
20240819-21:09:04 - (767)   更新安全基準量 (12084)Brown Mixture Liq.120ml(Health)        安全量 : 31 ,基準量 : 63
20240819-21:09:04 - (768)   更新安全基準量 (20365)TOPSYM Cream 5gm(Fluocinonide)         安全量 : 35 ,基準量 : 70
20240819-21:09:04 - (769)   更新安全基準量 (21083)0.25mg Ropinirole HCl Tab              安全量 : 171 ,基準量 : 343
20240819-21:09:04 - (770)   更新安全基準量 (03636)Culin Inj 500mg                        安全量 : 3 ,基準量 : 7
20240819-21:09:04 - (771)   更新安全基準量 (03978)Frotin Tab 250mg(Metronidazole)        安全量 : 807 ,基準量 : 1614
20240819-21:09:04 - (771)   更新安全基準量 (20149)Dymista Nasal Spray 17ml/120Puff       安全量 : 1 ,基準量 : 2
20240819-21:09:04 - (771)   更新安全基準量 (16519)Desmopressin Acetate Inj 4mcg/ml       安全量 : 2 ,基準量 : 4
20240819-21:09:04 - (772)   更新安全基準量 (12089)Cosaten Tab 20/8mg"YC"                 安全量 : 375 ,基準量 : 751
20240819-21:09:04 - (773)   更新安全基準量 (20456)Lomexin (Spray) 2% 15ml                安全量 : 7 ,基準量 : 15
20240819-21:09:04 - (774)   更新安全基準量 (13464)Pentasa Supp 1g(Mesalazine)            安全量 : 29 ,基準量 : 59
20240819-21:09:04 - (775)   更新安全基準量 (07071)Isoptin SR Tab 240mg(Verapamil)        安全量 : 164 ,基準量 : 329
20240819-21:09:04 - (775)   更新安全基準量 (20431)Amocoat Nail Lacquer 5% 5ml            安全量 : 1 ,基準量 : 2
20240819-21:09:04 - (776)   更新安全基準量 (20413)Hychine Oint 4% (Hydroquinone)         安全量 : 6 ,基準量 : 13
20240819-21:09:04 - (777)   更新安全基準量 (20306)Ketosone Cream(Ketoconazole)           安全量 : 56 ,基準量 : 113
20240819-21:09:04 - (778)   更新安全基準量 (08774)3mg Risdone Tab (Risperidone)          安全量 : 62 ,基準量 : 124
20240819-21:09:04 - (779)   更新安全基準量 (20617)Erythromycin Oph Oint 0.5% 3.5gm       安全量 : 51 ,基準量 : 103
20240819-21:09:04 - (780)   更新安全基準量 (07092)Rancad ER Tab 500mg(Ranolazine)        安全量 : 16 ,基準量 : 33
20240819-21:09:04 - (781)   更新安全基準量 (08422)Lamictal Chewable Tab 5mg              安全量 : 151 ,基準量 : 303
20240819-21:09:04 - (781)   更新安全基準量 (21347)0.03% Protopic Oint 10gm               安全量 : 1 ,基準量 : 3
20240819-21:09:04 - (782)   更新安全基準量 (19027)Pyridoxine HCl Tab 50mg                安全量 : 500 ,基準量 : 1001
20240819-21:09:04 - (783)   更新安全基準量 (11406)Mannitol Inj 20% 500ml                 安全量 : 6 ,基準量 : 12
20240819-21:09:04 - (784)   更新安全基準量 (13337)LOPERAM Cap 2mg (Loperamide)           安全量 : 1005 ,基準量 : 2011
20240819-21:09:04 - (785)   更新安全基準量 (08368)Setine Tab 20mg(Paroxetine HCl)        安全量 : 204 ,基準量 : 409
20240819-21:09:04 - (786)   更新安全基準量 (03442)Diclocin Cap 250mg(Dicloxacillin       安全量 : 704 ,基準量 : 1408
20240819-21:09:04 - (787)   更新安全基準量 (12068)Pulmicort Respules 1mg/2ml             安全量 : 14 ,基準量 : 28
20240819-21:09:04 - (788)   更新安全基準量 (30027)Aminol-S Inj 500ml                     安全量 : 9 ,基準量 : 19
20240819-21:09:04 - (789)   更新安全基準量 (11378)Nephrosteril Inj 7% 250ml              安全量 : 3 ,基準量 : 7
20240819-21:09:04 - (790)   更新安全基準量 (06144)Hote Chewable Tab 100mg(Iron)          安全量 : 355 ,基準量 : 711
20240819-21:09:04 - (791)   更新安全基準量 (20147)(OTIC) Mycomb Otic Drops 5ml           安全量 : 16 ,基準量 : 32
20240819-21:09:04 - (792)   更新安全基準量 (08748)150mg Megazon PR tab(Quetiapine)       安全量 : 35 ,基準量 : 71
20240819-21:09:04 - (793)   更新安全基準量 (03236)Fuyou Tab 500mg(Griseofulvin)          安全量 : 218 ,基準量 : 436
20240819-21:09:04 - (794)   更新安全基準量 (20401)Sinbaby Baby Lotion "SINPHAR"          安全量 : 19 ,基準量 : 38
20240819-21:09:04 - (795)   更新安全基準量 (21140)Sinclote Cap 400mg                     安全量 : 23 ,基準量 : 47
20240819-21:09:04 - (796)   更新安全基準量 (08777)Zaprinse Tab 5mg(Olanzapine)           安全量 : 40 ,基準量 : 81
20240819-21:09:04 - (797)   更新安全基準量 (08734)Etumine Tab 40mg(Clotiapine)           安全量 : 109 ,基準量 : 218
20240819-21:09:04 - (798)   更新安全基準量 (12063)Loxol SR Tab 75mg(Ambroxol HCl)        安全量 : 727 ,基準量 : 1455
20240819-21:09:04 - (799)   更新安全基準量 (03955)Levofloxacin Tab 500mg(Cravit)         安全量 : 57 ,基準量 : 114
20240819-21:09:04 - (800)   更新安全基準量 (08411)100mg Lamictal Tab(Lamotrigine)        安全量 : 65 ,基準量 : 130
20240819-21:09:04 - (801)   更新安全基準量 (13216)MoProbi-LR Cap                         安全量 : 36 ,基準量 : 72
20240819-21:09:04 - (802)   更新安全基準量 (03233)Fastin Vaginal Tab 200mg               安全量 : 83 ,基準量 : 167
20240819-21:09:04 - (803)   更新安全基準量 (06213)Licodin Tab 100mg(Ticlopidine)         安全量 : 217 ,基準量 : 434
20240819-21:09:04 - (804)   更新安全基準量 (03355)Furoxime Inj 1.5g (Cefuroxime)         安全量 : 16 ,基準量 : 32
20240819-21:09:04 - (805)   更新安全基準量 (05231)Procaterol Liquid 60ml 5mcg/ml         安全量 : 19 ,基準量 : 38
20240819-21:09:04 - (806)   更新安全基準量 (08786)Su-Chin FC Tab 10mg (Olanzapine)       安全量 : 21 ,基準量 : 43
20240819-21:09:04 - (807)   更新安全基準量 (08366)U-Zepine Tab 30mg(Mirtazapine)         安全量 : 180 ,基準量 : 360
20240819-21:09:04 - (808)   更新安全基準量 (08412)TEGRETOL CR 200mg(Carbamazepine)       安全量 : 289 ,基準量 : 578
20240819-21:09:04 - (809)   更新安全基準量 (05330)Ergocafe Tab 1/100mg                   安全量 : 358 ,基準量 : 717
20240819-21:09:04 - (810)   更新安全基準量 (16175)Venina Tab                             安全量 : 94 ,基準量 : 189
20240819-21:09:04 - (811)   更新安全基準量 (08448)200mg Vimpat Tab(Lacosamide)           安全量 : 5 ,基準量 : 11
20240819-21:09:04 - (812)   更新安全基準量 (20632)GENDERMIN Oph Oint 3mg/gm 5gm          安全量 : 33 ,基準量 : 67
20240819-21:09:04 - (813)   更新安全基準量 (50087)Livepro Tab 0.5mg(Entecavir)           安全量 : 20 ,基準量 : 40
20240819-21:09:04 - (814)   更新安全基準量 (06408)Noopol Inj 2g/10ml (Piracetam)         安全量 : 19 ,基準量 : 39
20240819-21:09:04 - (815)   更新安全基準量 (20088)Systane Ultra Eye Drop 10ml            安全量 : 2 ,基準量 : 5
20240819-21:09:04 - (816)   更新安全基準量 (07048)Amcopine Tab 10mg(Amlodipine)          安全量 : 242 ,基準量 : 485
20240819-21:09:04 - (817)   更新安全基準量 (16345)Glimaryl Tab 2mg(Glimepiride)          安全量 : 601 ,基準量 : 1203
20240819-21:09:04 - (818)   更新安全基準量 (03339)0.5gm Claforan Inj(Cefotaxime)         安全量 : 7 ,基準量 : 15
20240819-21:09:04 - (819)   更新安全基準量 (19047)CYANOcobalamine Inj 1mg/ml"S.Y."       安全量 : 40 ,基準量 : 81
20240819-21:09:04 - (820)   更新安全基準量 (21157)Bendopar Cap 125mg                     安全量 : 180 ,基準量 : 361
20240819-21:09:04 - (821)   更新安全基準量 (20422)5gm FuSIDic Acid CRM 2%"Sinphar"       安全量 : 24 ,基準量 : 48
20240819-21:09:04 - (822)   更新安全基準量 (13332)KCB Tab 120mg(Dibismuth Trioxide       安全量 : 103 ,基準量 : 206
20240819-21:09:04 - (823)   更新安全基準量 (07248)Doxter Tab 2mg(Doxazosin)              安全量 : 874 ,基準量 : 1748
20240819-21:09:04 - (824)   更新安全基準量 (09068)Focus Gel 1% 40gm(Piroxicam)           安全量 : 16 ,基準量 : 32
20240819-21:09:04 - (825)   更新安全基準量 (50009)Aclovir Cream 5% 5g "Sinphar"          安全量 : 23 ,基準量 : 47
20240819-21:09:05 - (826)   更新安全基準量 (12096)Mephan Tab 30mg                        安全量 : 484 ,基準量 : 968
20240819-21:09:05 - (827)   更新安全基準量 (16178)Promone Cap 100mg(Progesterone)        安全量 : 100 ,基準量 : 200
20240819-21:09:05 - (828)   更新安全基準量 (16313)5mg Glipizide Tab(Minidiab)            安全量 : 446 ,基準量 : 893
20240819-21:09:05 - (829)   更新安全基準量 (16399)Litacarbose Tab 100mg(Acarbose)        安全量 : 169 ,基準量 : 338
20240819-21:09:05 - (829)   更新安全基準量 (18266)Adacel TM Vaccine 0.5ml                安全量 : 1 ,基準量 : 1
20240819-21:09:05 - (829)   更新安全基準量 (21351)H-Dapoxetine Tab 30mg 4's/Box          安全量 : 1 ,基準量 : 1
20240819-21:09:05 - (830)   更新安全基準量 (13115)Cimetine Inj 200mg/2ml(TaiYu)          安全量 : 69 ,基準量 : 138
20240819-21:09:05 - (831)   更新安全基準量 (21269)Renvela Powder 0.8g/pkg                安全量 : 11 ,基準量 : 23
20240819-21:09:05 - (832)   更新安全基準量 (07278)Mirobect Tab 50mg(Atenolol)            安全量 : 274 ,基準量 : 548
20240819-21:09:05 - (833)   更新安全基準量 (05288)25mcg MIXApin Tab (Procaterol)         安全量 : 453 ,基準量 : 907
20240819-21:09:05 - (834)   更新安全基準量 (03449)CURAM Dispersible Tab 1gm              安全量 : 81 ,基準量 : 163
20240819-21:09:05 - (835)   更新安全基準量 (50049)Tenof Tab 300mg(Tenofovir)             安全量 : 5 ,基準量 : 11
20240819-21:09:05 - (836)   更新安全基準量 (13471)Pentasa PR Granules 2GM/sachet         安全量 : 17 ,基準量 : 35
20240819-21:09:05 - (837)   更新安全基準量 (07288)Aprotan F.C. Tab 150mg                 安全量 : 133 ,基準量 : 267
20240819-21:09:05 - (838)   更新安全基準量 (20356)Septon Sol 0.064%(Betamethasone)       安全量 : 5 ,基準量 : 10
20240819-21:09:05 - (839)   更新安全基準量 (13480)Emazole Inj 40mg(Esomeprazole)         安全量 : 8 ,基準量 : 17
20240819-21:09:05 - (840)   更新安全基準量 (07520)Catapres tab 75ug(Clonidine HCl)       安全量 : 236 ,基準量 : 472
20240819-21:09:05 - (841)   更新安全基準量 (05420)Baclofen Tab 5mg                       安全量 : 505 ,基準量 : 1011
20240819-21:09:05 - (842)   更新安全基準量 (16373)Mix50 Humalog 300u/3ml KwikPen         安全量 : 2 ,基準量 : 4
20240819-21:09:05 - (843)   更新安全基準量 (13422)Cytotec Tab 200mcg(Misoprostol)        安全量 : 50 ,基準量 : 100
20240819-21:09:05 - (843)   更新安全基準量 (03805)Sulfacotrim Susp 60ml                  安全量 : 2 ,基準量 : 5
20240819-21:09:05 - (843)   更新安全基準量 (08730)Talopram Oral Sol 1mg/ml,150ml         安全量 : 2 ,基準量 : 5
20240819-21:09:05 - (844)   更新安全基準量 (11413)Indap S.R. Tab 1.5mg(Indapamide)       安全量 : 319 ,基準量 : 639
20240819-21:09:05 - (845)   更新安全基準量 (05433)Mocolax Tab 400mg(Phenprobamate)       安全量 : 194 ,基準量 : 388
20240819-21:09:05 - (846)   更新安全基準量 (08433)Carbatin Tab 800mg (Gabapentin)        安全量 : 29 ,基準量 : 59
20240819-21:09:05 - (847)   更新安全基準量 (20436)Efucon Gel 0.75% 15gm                  安全量 : 17 ,基準量 : 35
20240819-21:09:05 - (847)   更新安全基準量 (20651)Diquas Oph Sol 5ml(Diquafosol)         安全量 : 1 ,基準量 : 2
20240819-21:09:05 - (847)   更新安全基準量 (05030)Rivast Sol 2mg/ml 120ml                安全量 : 1 ,基準量 : 1
20240819-21:09:05 - (848)   更新安全基準量 (11421)50mg Epnone Tab (Eplerenone)           安全量 : 19 ,基準量 : 38
20240819-21:09:05 - (849)   更新安全基準量 (08556)Anxicam Inj 2mg/ml(Lorazepam)          安全量 : 25 ,基準量 : 50
20240819-21:09:05 - (850)   更新安全基準量 (08768)40mg Mixre Cap(Atomoxetine)            安全量 : 11 ,基準量 : 23
20240819-21:09:05 - (851)   更新安全基準量 (05437)Flexer Tab 15mg(Cyclobenzaprine)       安全量 : 63 ,基準量 : 127
20240819-21:09:05 - (852)   更新安全基準量 (05423)Stidine Tab 2mg(Tizanidine)            安全量 : 446 ,基準量 : 893
20240819-21:09:05 - (853)   更新安全基準量 (03973)Sutrol Gel-Vaginal 25gm                安全量 : 5 ,基準量 : 11
20240819-21:09:05 - (854)   更新安全基準量 (08783)Fute FC tab 0.5mg(Flupentixol)         安全量 : 198 ,基準量 : 397
20240819-21:09:05 - (855)   更新安全基準量 (20613)Fluorone Oph Sol 0.02% 5ml             安全量 : 47 ,基準量 : 95
20240819-21:09:05 - (856)   更新安全基準量 (16016)Kidsolone Oral Sol 60mg/60ml           安全量 : 10 ,基準量 : 20
20240819-21:09:05 - (857)   更新安全基準量 (09014)Rhin Tab                               安全量 : 606 ,基準量 : 1212
20240819-21:09:05 - (857)   更新安全基準量 (16213)Ovidrel Inj 250mcg                     安全量 : 1 ,基準量 : 1
20240819-21:09:05 - (858)   更新安全基準量 (20308)JALINE Lotion(Benzyl Benzoate)         安全量 : 2 ,基準量 : 4
20240819-21:09:05 - (859)   更新安全基準量 (19063)Alfacalcidol Cap 0.5mcg                安全量 : 42 ,基準量 : 84
20240819-21:09:05 - (860)   更新安全基準量 (02024)Mekin Tab 5mg(Mequitazine)             安全量 : 204 ,基準量 : 409
20240819-21:09:05 - (861)   更新安全基準量 (05114)Oxybutynin Tab 5mg(Ditropan)           安全量 : 238 ,基準量 : 477
20240819-21:09:05 - (862)   更新安全基準量 (08724)Buprotrin SR 150mg(Bupropion)          安全量 : 63 ,基準量 : 126
20240819-21:09:05 - (863)   更新安全基準量 (05228)Salbutamol Syrup 60ml 0.4mg/ml         安全量 : 16 ,基準量 : 32
20240819-21:09:05 - (864)   更新安全基準量 (20328)EXTRACOMB Cream 12gm                   安全量 : 17 ,基準量 : 35
20240819-21:09:05 - (865)   更新安全基準量 (21234)Amanda FC Tab 100mg (Amantadine)       安全量 : 266 ,基準量 : 532
20240819-21:09:05 - (865)   更新安全基準量 (12058)Duasma HFA 200 Inhaler                 安全量 : 1 ,基準量 : 2
20240819-21:09:05 - (866)   更新安全基準量 (08616)Pexo Tab 0.25mg(Pramipexole)           安全量 : 60 ,基準量 : 121
20240819-21:09:05 - (867)   更新安全基準量 (08360)Sunpylon Tab 50mg (Sulpiride)          安全量 : 327 ,基準量 : 655
20240819-21:09:05 - (868)   更新安全基準量 (03429)Amolin Susp 3gm/60ml 50mg/ml           安全量 : 4 ,基準量 : 8
20240819-21:09:05 - (868)   更新安全基準量 (08311)Fluanxol Depot Inj 20mg/ml             安全量 : 1 ,基準量 : 2
20240819-21:09:05 - (869)   更新安全基準量 (10065)75gm Dextrose Powder                   安全量 : 10 ,基準量 : 20
20240819-21:09:05 - (870)   更新安全基準量 (13218)Infloran Cap                           安全量 : 16 ,基準量 : 33
20240819-21:09:05 - (871)   更新安全基準量 (20311)Pasca Gel 10gm                         安全量 : 13 ,基準量 : 26
20240819-21:09:05 - (872)   更新安全基準量 (08759)10mg Lanapine OD Tab(Olanzapine)       安全量 : 11 ,基準量 : 23
20240819-21:09:05 - (873)   更新安全基準量 (16404)Procil Tab 50mg                        安全量 : 176 ,基準量 : 352
20240819-21:09:05 - (874)   更新安全基準量 (21232)Allopurinol Tab 100mg "Standard"       安全量 : 444 ,基準量 : 888
20240819-21:09:05 - (875)   更新安全基準量 (08374)Trynol Tab 25mg(Amitriptyline)         安全量 : 302 ,基準量 : 605
20240819-21:09:05 - (876)   更新安全基準量 (02008)Meclizine HCl Tab 25mg                 安全量 : 801 ,基準量 : 1602
20240819-21:09:05 - (876)   更新安全基準量 (05146)Seebri Breezhaler Cap 30's             安全量 : 1 ,基準量 : 1
20240819-21:09:05 - (877)   更新安全基準量 (12112)250mg Thoin S.R.M.C.                   安全量 : 228 ,基準量 : 456
20240819-21:09:05 - (878)   更新安全基準量 (07514)Candis Tab 8mg(Candesartan)            安全量 : 82 ,基準量 : 165
20240819-21:09:05 - (879)   更新安全基準量 (21294)4mg ReQuip PD PR Tab(Ropinirole)       安全量 : 14 ,基準量 : 29
20240819-21:09:05 - (880)   更新安全基準量 (21143)Methylergonovine Inj 0.2mg/ml          安全量 : 9 ,基準量 : 19
20240819-21:09:05 - (881)   更新安全基準量 (20424)Xylmol Oint 15gm"Sinphar"              安全量 : 10 ,基準量 : 20
20240819-21:09:05 - (882)   更新安全基準量 (13304)Enema Ball 20ml                        安全量 : 82 ,基準量 : 165
20240819-21:09:05 - (883)   更新安全基準量 (07509)40mg Olsaa Tab(Olmesartan)             安全量 : 68 ,基準量 : 136
20240819-21:09:05 - (884)   更新安全基準量 (07113)Delipic Tab 20mg(Lovastatin)           安全量 : 154 ,基準量 : 308
20240819-21:09:05 - (885)   更新安全基準量 (13311)Liquid Paraffin Unster. 1ml            安全量 : 640 ,基準量 : 1281
20240819-21:09:05 - (886)   更新安全基準量 (21255)Oxocin Inj 10 IU/ml(Oxytocin)          安全量 : 22 ,基準量 : 44
20240819-21:09:05 - (887)   更新安全基準量 (16121)5mg Provera Tab                        安全量 : 202 ,基準量 : 404
20240819-21:09:05 - (888)   更新安全基準量 (07267)Coaprovel Tab 150mg/12.5mg             安全量 : 79 ,基準量 : 159
20240819-21:09:05 - (889)   更新安全基準量 (16369)Diamin MR Tab 30mg (Gliclazide)        安全量 : 281 ,基準量 : 562
20240819-21:09:05 - (890)   更新安全基準量 (07202)10mg Hydralazine HCl Tab               安全量 : 218 ,基準量 : 436
20240819-21:09:05 - (891)   更新安全基準量 (07336)Peysan Tab 75mg (Dipyridamole)         安全量 : 196 ,基準量 : 392
20240819-21:09:05 - (892)   更新安全基準量 (09021)Tenoxicam Inj 20mg                     安全量 : 10 ,基準量 : 21
20240819-21:09:05 - (893)   更新安全基準量 (20646)Kelac Oph Sol 0.5%5ml(Ketorolac)       安全量 : 4 ,基準量 : 9
20240819-21:09:05 - (894)   更新安全基準量 (07254)Tanatril Tab 5mg(Imidapril HCl)        安全量 : 63 ,基準量 : 127
20240819-21:09:05 - (895)   更新安全基準量 (08751)Juxac Cap 20mg(Fluoxetine)             安全量 : 200 ,基準量 : 401
20240819-21:09:05 - (896)   更新安全基準量 (09055)Tonec Tab 100mg(Aceclofenac)           安全量 : 140 ,基準量 : 280
20240819-21:09:05 - (897)   更新安全基準量 (20607)Isopto Carpine OPH Sol 2% 15ml         安全量 : 4 ,基準量 : 8
20240819-21:09:06 - (898)   更新安全基準量 (07220)Apo-Capto Tab 25mg(Captopril)          安全量 : 287 ,基準量 : 574
20240819-21:09:06 - (898)   更新安全基準量 (20611)Artelac Single Dose Eye Drops          安全量 : 1 ,基準量 : 1
20240819-21:09:06 - (899)   更新安全基準量 (09091)Dicloren Supp 12.5mg"Weidar"           安全量 : 136 ,基準量 : 273
20240819-21:09:06 - (900)   更新安全基準量 (03660)Vancomycin Inj 500mg "CYH"             安全量 : 4 ,基準量 : 9
20240819-21:09:06 - (901)   更新安全基準量 (08747)300mg Megazon PR tab(Quetiapine)       安全量 : 12 ,基準量 : 24
20240819-21:09:06 - (902)   更新安全基準量 (20093)Betason-N Eye Oint 3gm                 安全量 : 18 ,基準量 : 37
20240819-21:09:06 - (903)   更新安全基準量 (09202)Capain Tab 30mg(Nefopam)               安全量 : 156 ,基準量 : 313
20240819-21:09:06 - (904)   更新安全基準量 (20370)Oralog Orabase(Triamcinolone)          安全量 : 13 ,基準量 : 27
20240819-21:09:06 - (905)   更新安全基準量 (08787)Trazodone HCl 100mg Tab(TRAZO)         安全量 : 144 ,基準量 : 288
20240819-21:09:06 - (906)   更新安全基準量 (20133)Sindecon Nasal Spray 10ml              安全量 : 5 ,基準量 : 10
20240819-21:09:06 - (907)   更新安全基準量 (16384)4mg Amalin Tab(Glimepiride)            安全量 : 190 ,基準量 : 381
20240819-21:09:06 - (908)   更新安全基準量 (08367)37.5mg Effexor XR Cap                  安全量 : 36 ,基準量 : 73
20240819-21:09:06 - (909)   更新安全基準量 (08742)Faxine Tab 37.5mg(Venlafaxine)         安全量 : 65 ,基準量 : 130
20240819-21:09:06 - (910)   更新安全基準量 (16344)Glucomet F.C. Tab 5/500mg              安全量 : 190 ,基準量 : 380
20240819-21:09:06 - (911)   更新安全基準量 (08436)Zonegran Tab 100mg(Zonisamide)         安全量 : 24 ,基準量 : 48
20240819-21:09:06 - (912)   更新安全基準量 (03340)Yupime Inj 500mg(Cefepime)             安全量 : 4 ,基準量 : 9
20240819-21:09:06 - (913)   更新安全基準量 (07063)Lanoxin Digoxin Inj 0.5mg/2ml BP       安全量 : 6 ,基準量 : 12
20240819-21:09:06 - (914)   更新安全基準量 (21308)Reosteo Tab 150mg(Risedronate)         安全量 : 1 ,基準量 : 1
20240819-21:09:06 - (915)   更新安全基準量 (02052)Huavine Tab 4mg(Cyproheptadine)        安全量 : 1688 ,基準量 : 3377
20240819-21:09:06 - (916)   更新安全基準量 (16015)125mg Medason Inj                      安全量 : 3 ,基準量 : 7
20240819-21:09:06 - (917)   更新安全基準量 (05329)Anpo Tab 10mg(Ritodrine)               安全量 : 68 ,基準量 : 137
20240819-21:09:06 - (918)   更新安全基準量 (12077)Bromhexine HCl Tab 8mg(Bisco)          安全量 : 1914 ,基準量 : 3829
20240819-21:09:06 - (919)   更新安全基準量 (07015)40mg Propranolol HCl Tab               安全量 : 220 ,基準量 : 440
20240819-21:09:06 - (920)   更新安全基準量 (20455)Lomexin Cream 2% 15gm                  安全量 : 2 ,基準量 : 5
20240819-21:09:06 - (921)   更新安全基準量 (09207)Ibufor Inj 400mg/4ml (Ibuprofen)       安全量 : 2 ,基準量 : 4
20240819-21:09:06 - (922)   更新安全基準量 (07039)Fedil S.R. Tab 5mg(Felodipine)         安全量 : 172 ,基準量 : 344
