20240816-08:11:02 - ---------------------------------------------------------------------------
20240816-08:11:04 - 取得急診消耗帳,(2024/05/18 08:11:01-2024/08/16 08:11:01)共<11960>筆
20240816-08:11:15 - (112)   更新安全基準量 (13344)Bowklean Powder 2pkg/Box               安全量 : 34 ,基準量 : 69
20240816-08:11:15 - (113)   更新安全基準量 (16395)Qtern Tab 5/10mg                       安全量 : 652 ,基準量 : 1304
20240816-08:11:15 - (114)   更新安全基準量 (08430)Keppra Inj 500mg/5ml                   安全量 : 83 ,基準量 : 166
20240816-08:11:15 - (115)   更新安全基準量 (20054)Latanoprost Eye Drop 0.005%            安全量 : 54 ,基準量 : 109
20240816-08:11:15 - (115)   更新安全基準量 (21309)Dupixent Inj 300mg(Dupilumab)          安全量 : 1 ,基準量 : 2
20240816-08:11:15 - (116)   更新安全基準量 (05289)184/55/22mcg_Trelegy Ellipta IH        安全量 : 11 ,基準量 : 22
20240816-08:11:15 - (117)   更新安全基準量 (07297)200mg ENTRESTO FC Tab                  安全量 : 288 ,基準量 : 576
20240816-08:11:15 - (118)   更新安全基準量 (19061)DailyCare Actibest Tab                 安全量 : 12716 ,基準量 : 25432
20240816-08:11:15 - (119)   更新安全基準量 (19048)Methycobal Cap 500ug "Eisai"           安全量 : 14365 ,基準量 : 28731
20240816-08:11:15 - (120)   更新安全基準量 (07135)10mg Atorva FC Tab(Atorvastatin)       安全量 : 4243 ,基準量 : 8486
20240816-08:11:15 - (121)   更新安全基準量 (08418)Keppra Tab 500mg(Levetiracetam)        安全量 : 912 ,基準量 : 1824
20240816-08:11:15 - (121)   更新安全基準量 (18016)Privigen 10% 50ml(5g)(IVIG)            安全量 : 1 ,基準量 : 3
20240816-08:11:15 - (122)   更新安全基準量 (03674)Ertapenem Inj 1g"SLC"                  安全量 : 26 ,基準量 : 53
20240816-08:11:15 - (123)   更新安全基準量 (06234)Foy Inj 100mg(Gabexate Mesilate)       安全量 : 73 ,基準量 : 147
20240816-08:11:15 - (124)   更新安全基準量 (05443)Cisatral Inj 10mg/5ml (IMPORT)         安全量 : 198 ,基準量 : 397
20240816-08:11:15 - (125)   更新安全基準量 (16385)Oseni Tab 25/30mg                      安全量 : 948 ,基準量 : 1896
20240816-08:11:15 - (126)   更新安全基準量 (05031)Arezil ODT Tab 5mg(Donepezil)          安全量 : 469 ,基準量 : 939
20240816-08:11:15 - (127)   更新安全基準量 (07149)Zulitor Tab 4mg(Pitavastatin)          安全量 : 1875 ,基準量 : 3751
20240816-08:11:15 - (128)   更新安全基準量 (05259)Norepinephrine Inj 4mg/4ml "TY"        安全量 : 170 ,基準量 : 341
20240816-08:11:15 - (129)   更新安全基準量 (06277)3.75mg Efient Tab(Prasugrel)           安全量 : 433 ,基準量 : 867
20240816-08:11:15 - (130)   更新安全基準量 (03229)Eraxis Inj 100mg(Anidulafungin)        安全量 : 8 ,基準量 : 16
20240816-08:11:15 - (131)   更新安全基準量 (03456)Amsulber Inj 1.5gm "CYH"               安全量 : 585 ,基準量 : 1170
20240816-08:11:15 - (132)   更新安全基準量 (16534)Desmopressin Tab 0.1mg_PMS             安全量 : 485 ,基準量 : 970
20240816-08:11:15 - (133)   更新安全基準量 (04664)100mg Ofev Cap(Nintedanib)             安全量 : 24 ,基準量 : 48
20240816-08:11:15 - (134)   更新安全基準量 (06278)15mg Xarelto Tab(Rivaroxaban)          安全量 : 308 ,基準量 : 617
20240816-08:11:15 - (135)   更新安全基準量 (30042)Kinpomin Inj 20g/100ml                 安全量 : 11 ,基準量 : 22
20240816-08:11:15 - (136)   更新安全基準量 (16372)(FlexPen) NovoRapid 300u/3ml           安全量 : 61 ,基準量 : 123
20240816-08:11:15 - (137)   更新安全基準量 (31107)Boca Calcium Emulsion 180ml            安全量 : 197 ,基準量 : 395
20240816-08:11:15 - (138)   更新安全基準量 (07145)Pravafen Hard Cap 40mg/160mg           安全量 : 968 ,基準量 : 1937
20240816-08:11:15 - (138)   更新安全基準量 (20084)Ozurdex Intravitreal Implant           安全量 : 1 ,基準量 : 1
20240816-08:11:15 - (139)   更新安全基準量 (05421)Sketa Cap                              安全量 : 8730 ,基準量 : 17461
20240816-08:11:15 - (140)   更新安全基準量 (21284)Alvolon Tab 500mg(Diosmin)             安全量 : 552 ,基準量 : 1104
20240816-08:11:15 - (141)   更新安全基準量 (03654)1000mg Melopen Inj(Meropenem)          安全量 : 51 ,基準量 : 103
20240816-08:11:15 - (142)   更新安全基準量 (21190)Volibris Tab 5mg(Ambrisentan)          安全量 : 4 ,基準量 : 9
20240816-08:11:15 - (143)   更新安全基準量 (06133)NESP Inj 60mcg/0.5ml(Plastic)          安全量 : 5 ,基準量 : 11
20240816-08:11:15 - (144)   更新安全基準量 (07074)Coralan Tab 5mg(Ivabradine)            安全量 : 703 ,基準量 : 1406
20240816-08:11:15 - (145)   更新安全基準量 (13315)Senokot Tab 7.5mg(Sennoside B)         安全量 : 16886 ,基準量 : 33772
20240816-08:11:15 - (146)   更新安全基準量 (16530)60mcg Minirin Melt Tab                 安全量 : 509 ,基準量 : 1019
20240816-08:11:15 - (147)   更新安全基準量 (03969)1mg Baraclude Tab(Entecavir)           安全量 : 134 ,基準量 : 268
20240816-08:11:15 - (148)   更新安全基準量 (21369)Analide Cap 0.5mg(Anagrelide)          安全量 : 109 ,基準量 : 219
20240816-08:11:15 - (149)   更新安全基準量 (05237)Combivent UDV IH Sol 2.5ml             安全量 : 1650 ,基準量 : 3300
20240816-08:11:15 - (150)   更新安全基準量 (21224)Duodart Cap 0.5/0.4mg                  安全量 : 462 ,基準量 : 925
20240816-08:11:15 - (151)   更新安全基準量 (15035)MetaCu Cap 300mg(Trientine)            安全量 : 14 ,基準量 : 29
20240816-08:11:15 - (152)   更新安全基準量 (02045)Lorapseudo 24hr SR FC Tab              安全量 : 1883 ,基準量 : 3766
20240816-08:11:15 - (153)   更新安全基準量 (13222)Biofermin-R Powder 1g                  安全量 : 531 ,基準量 : 1062
20240816-08:11:15 - (154)   更新安全基準量 (13468)Mosad Tab 5mg (Mosapride)              安全量 : 9158 ,基準量 : 18316
20240816-08:11:15 - (154)   更新安全基準量 (08763)300mg Abilify Maintena Inj             安全量 : 1 ,基準量 : 3
20240816-08:11:15 - (155)   更新安全基準量 (03963)100ml Ciproxin Inj 200mg               安全量 : 42 ,基準量 : 84
20240816-08:11:15 - (156)   更新安全基準量 (21064)Isotretinoin Cap 20mg                  安全量 : 189 ,基準量 : 379
20240816-08:11:15 - (157)   更新安全基準量 (50024)Tamiflu Cap 75mg "CS"(Self-Pay)        安全量 : 134 ,基準量 : 268
20240816-08:11:15 - (157)   更新安全基準量 (21215)200mg Actemra Inj(Tocilizumab)         安全量 : 1 ,基準量 : 2
20240816-08:11:15 - (158)   更新安全基準量 (50050)Flomoxef Inj 1gm                       安全量 : 59 ,基準量 : 119
20240816-08:11:15 - (159)   更新安全基準量 (13428)Nexium Tab 40mg(Esomeprazole)          安全量 : 2987 ,基準量 : 5974
20240816-08:11:15 - (160)   更新安全基準量 (09398)Valdoxan Tab 25mg(Agomelatine)         安全量 : 370 ,基準量 : 741
20240816-08:11:15 - (160)   更新安全基準量 (15029)Praxbind Inj 2.5g(Idarucizumab)        安全量 : 1 ,基準量 : 1
20240816-08:11:15 - (160)   更新安全基準量 (08620)Ajovy Inj 225mg(Fremanezumab)          安全量 : 1 ,基準量 : 2
20240816-08:11:15 - (161)   更新安全基準量 (16392)Tresiba FlexTouch 300U/3ml             安全量 : 26 ,基準量 : 52
20240816-08:11:15 - (162)   更新安全基準量 (05254)Berodual N Metered Aerosol             安全量 : 50 ,基準量 : 101
20240816-08:11:15 - (162)   更新安全基準量 (08395)150mg Invega Sustenna PR Inj(IM)       安全量 : 1 ,基準量 : 2
20240816-08:11:15 - (163)   更新安全基準量 (21132)Myfortic Tab 180mg                     安全量 : 285 ,基準量 : 571
20240816-08:11:15 - (164)   更新安全基準量 (05028)Aricept Evess OD Tab 10mg              安全量 : 342 ,基準量 : 685
20240816-08:11:15 - (165)   更新安全基準量 (07601)Sevikar 5/40mg F.C. Tab                安全量 : 827 ,基準量 : 1655
20240816-08:11:15 - (166)   更新安全基準量 (20064)Alphagan P Oph Sol 0.15% 5ml           安全量 : 59 ,基準量 : 119
20240816-08:11:15 - (167)   更新安全基準量 (50061)Epclusa FC Tab                         安全量 : 4 ,基準量 : 9
20240816-08:11:15 - (168)   更新安全基準量 (12094)Coheal Cap "Standard"                  安全量 : 11903 ,基準量 : 23807
20240816-08:11:15 - (169)   更新安全基準量 (12078)Alvesco 160 Inhaler(Ciclesonide)       安全量 : 33 ,基準量 : 66
20240816-08:11:15 - (170)   更新安全基準量 (05240)250 Seretide Evohaler 120dose          安全量 : 18 ,基準量 : 36
20240816-08:11:15 - (171)   更新安全基準量 (13019)Algitab Chewable Tab                   安全量 : 4297 ,基準量 : 8594
20240816-08:11:15 - (172)   更新安全基準量 (13421)Pantoloc Tab 40mg(Pantoprazole)        安全量 : 1499 ,基準量 : 2998
20240816-08:11:15 - (173)   更新安全基準量 (13109)Famo Tab 20mg(Famotidine)              安全量 : 8696 ,基準量 : 17392
20240816-08:11:15 - (174)   更新安全基準量 (50037)Taigexyn Cap 250mg(Nemonoxacin)        安全量 : 76 ,基準量 : 152
20240816-08:11:15 - (175)   更新安全基準量 (13466)Dexilant Cap 60mg                      安全量 : 1399 ,基準量 : 2799
20240816-08:11:15 - (176)   更新安全基準量 (05327)0.4mg TAMLOSIN PR Tab                  安全量 : 2380 ,基準量 : 4760
20240816-08:11:16 - (177)   更新安全基準量 (12060)ActEin granules 66.67mg/gm*3gm         安全量 : 7425 ,基準量 : 14851
20240816-08:11:16 - (178)   更新安全基準量 (06296)150mg Pradaxa Cap(Dabigatran)          安全量 : 315 ,基準量 : 631
20240816-08:11:16 - (179)   更新安全基準量 (16352)ACTOSMET Tab 15/850 mg                 安全量 : 1921 ,基準量 : 3842
20240816-08:11:16 - (180)   更新安全基準量 (03213)Sporanox Cap 100mg(Itraconazole)       安全量 : 826 ,基準量 : 1653
20240816-08:11:16 - (181)   更新安全基準量 (31110)"ZM" Calcium Gluconated Tab            安全量 : 5405 ,基準量 : 10810
20240816-08:11:16 - (182)   更新安全基準量 (02022)Allegra Tab 60mg(Fexofenadine)         安全量 : 7155 ,基準量 : 14310
20240816-08:11:16 - (183)   更新安全基準量 (21070)1mg Finasteride Tab (Propecia)         安全量 : 162 ,基準量 : 325
20240816-08:11:16 - (184)   更新安全基準量 (50079)Cefemax Inj 2gm(Cefepime)              安全量 : 41 ,基準量 : 83
20240816-08:11:16 - (185)   更新安全基準量 (18318)RotaTeq Oral Vaccine 2ml               安全量 : 7 ,基準量 : 14
20240816-08:11:16 - (186)   更新安全基準量 (03402)AMPOLin Inj 500mg(Ampicillin)          安全量 : 405 ,基準量 : 810
20240816-08:11:16 - (187)   更新安全基準量 (16706)7mg Rybelsus Tab 30's/box              安全量 : 67 ,基準量 : 135
20240816-08:11:16 - (188)   更新安全基準量 (07084)(5/20mg) Caduet Tab 5mg/20mg           安全量 : 1085 ,基準量 : 2171
20240816-08:11:16 - (189)   更新安全基準量 (16360)Janumet Tab 50/850 mg                  安全量 : 1186 ,基準量 : 2372
20240816-08:11:16 - (190)   更新安全基準量 (21018)250mg MaDopar Tab                      安全量 : 1742 ,基準量 : 3485
20240816-08:11:16 - (191)   更新安全基準量 (13325)Dioctahedral Smectite Powder 3gm       安全量 : 1776 ,基準量 : 3552
20240816-08:11:16 - (192)   更新安全基準量 (09001)Depyretin Tab 500mg                    安全量 : 22652 ,基準量 : 45305
20240816-08:11:16 - (193)   更新安全基準量 (08762)Qting Susp 120ml(Quetiapine)           安全量 : 24 ,基準量 : 48
20240816-08:11:16 - (194)   更新安全基準量 (13030)Kremezin Tab 500mg 4#/PKG              安全量 : 59 ,基準量 : 118
20240816-08:11:16 - (195)   更新安全基準量 (21194)Stronger Neo-Minophagen C Inj          安全量 : 50 ,基準量 : 101
20240816-08:11:16 - (196)   更新安全基準量 (20608)Artelac Eye Drop 0.32% 10ml            安全量 : 97 ,基準量 : 195
20240816-08:11:16 - (197)   更新安全基準量 (03444)Bicillin L-A syringe 2.4MU/4ml         安全量 : 9 ,基準量 : 18
20240816-08:11:16 - (198)   更新安全基準量 (05234)Symbicort Turbuhaler 120dose           安全量 : 11 ,基準量 : 22
20240816-08:11:16 - (199)   更新安全基準量 (03356)Sintum Inj (ceftazidime) 2gm           安全量 : 99 ,基準量 : 199
20240816-08:11:16 - (200)   更新安全基準量 (13415)Takepron OD Tab 30mg                   安全量 : 1092 ,基準量 : 2184
20240816-08:11:16 - (201)   更新安全基準量 (50062)Odefsey FC Tab                         安全量 : 19 ,基準量 : 39
20240816-08:11:16 - (202)   更新安全基準量 (21036)25mg Neoral Sandimmun Soft Cap         安全量 : 280 ,基準量 : 561
20240816-08:11:16 - (203)   更新安全基準量 (16378)25mg Jardiance Tab                     安全量 : 390 ,基準量 : 781
20240816-08:11:16 - (204)   更新安全基準量 (07066)EXFORGE HCT Tab 10/160/25mg            安全量 : 1101 ,基準量 : 2203
20240816-08:11:16 - (205)   更新安全基準量 (16366)Galvus MET Tab 50/850                  安全量 : 1228 ,基準量 : 2457
20240816-08:11:16 - (206)   更新安全基準量 (08731)40mg Latuda Tab                        安全量 : 244 ,基準量 : 489
20240816-08:11:16 - (207)   更新安全基準量 (50042)Envir FC Tab 0.5mg(Entecavir)          安全量 : 342 ,基準量 : 685
20240816-08:11:16 - (208)   更新安全基準量 (07024)Rytmonorm Tab 150mg(Propafenone)       安全量 : 1525 ,基準量 : 3051
20240816-08:11:16 - (209)   更新安全基準量 (07169)10/20mg Cretrol Tab                    安全量 : 805 ,基準量 : 1611
20240816-08:11:16 - (210)   更新安全基準量 (21338)Montelukast Sandoz Tab 10mg            安全量 : 1649 ,基準量 : 3298
20240816-08:11:16 - (211)   更新安全基準量 (13336)GI Klean Powder                        安全量 : 44 ,基準量 : 89
20240816-08:11:16 - (212)   更新安全基準量 (16004)Solu-Cortef Inj 100mg                  安全量 : 224 ,基準量 : 448
20240816-08:11:16 - (213)   更新安全基準量 (16343)Levemir FlexPen 300u/3ml               安全量 : 23 ,基準量 : 46
20240816-08:11:16 - (214)   更新安全基準量 (20150)Momenase Nasal Spray 140dose           安全量 : 90 ,基準量 : 180
20240816-08:11:16 - (215)   更新安全基準量 (11038)Const-K ER Tab 750mg(K+ 10mEq)         安全量 : 953 ,基準量 : 1907
20240816-08:11:16 - (216)   更新安全基準量 (20065)Cosopt Oph Sol 5ml                     安全量 : 32 ,基準量 : 65
20240816-08:11:16 - (217)   更新安全基準量 (50078)Cefotin Inj 2gm(Cefoxitin)             安全量 : 102 ,基準量 : 204
20240816-08:11:16 - (218)   更新安全基準量 (05326)0.2mg Tamlosin D Tab (Tamsulosin       安全量 : 2414 ,基準量 : 4829
20240816-08:11:16 - (219)   更新安全基準量 (16701)Lodiglit Tab 15/850mg                  安全量 : 1625 ,基準量 : 3250
20240816-08:11:16 - (220)   更新安全基準量 (07061)Multaq Tab 400mg(Dronedarone)          安全量 : 193 ,基準量 : 386
20240816-08:11:16 - (221)   更新安全基準量 (21069)100mg Sildenafil Tab(Viagra)           安全量 : 24 ,基準量 : 48
20240816-08:11:16 - (222)   更新安全基準量 (18247)Boostrix Vaccine 0.5ml                 安全量 : 8 ,基準量 : 17
20240816-08:11:16 - (223)   更新安全基準量 (03447)Curam Inj 1.2g                         安全量 : 233 ,基準量 : 466
20240816-08:11:16 - (224)   更新安全基準量 (20085)Liposic Eye Gel 0.2%(Carbomer)         安全量 : 99 ,基準量 : 198
20240816-08:11:16 - (225)   更新安全基準量 (16511)Glypressin Inj 1mg(Terlipressin)       安全量 : 16 ,基準量 : 32
20240816-08:11:16 - (226)   更新安全基準量 (03908)Zovirax Inj 250mg(Acyclovir)           安全量 : 49 ,基準量 : 99
20240816-08:11:16 - (227)   更新安全基準量 (08426)Keppra Oral Sol 100mg/ml,300ml         安全量 : 6 ,基準量 : 13
20240816-08:11:16 - (228)   更新安全基準量 (20378)Xamiol Gel 30gm                        安全量 : 17 ,基準量 : 35
20240816-08:11:16 - (229)   更新安全基準量 (03022)Stromectol Tab 3mg(Ivermectin)         安全量 : 40 ,基準量 : 81
20240816-08:11:16 - (230)   更新安全基準量 (20416)Enoxolone Gingival Paste 80gm          安全量 : 15 ,基準量 : 30
20240816-08:11:16 - (231)   更新安全基準量 (07501)Haxasin XL Tab 4mg(Doxazosin)          安全量 : 1497 ,基準量 : 2994
20240816-08:11:16 - (232)   更新安全基準量 (03947)Valaciclovir Tab 500mg(Valtrex)        安全量 : 185 ,基準量 : 371
20240816-08:11:16 - (233)   更新安全基準量 (07079)Cartil Tab 30mg(Diltiazem)             安全量 : 4845 ,基準量 : 9691
20240816-08:11:16 - (234)   更新安全基準量 (21216)0.25mg Certican Tab(Everolimus)        安全量 : 103 ,基準量 : 206
20240816-08:11:16 - (235)   更新安全基準量 (03998)SABS Inj 500mg/100ml                   安全量 : 331 ,基準量 : 663
20240816-08:11:16 - (236)   更新安全基準量 (07263)160mg Diovan Tab(Valsartan)            安全量 : 2444 ,基準量 : 4888
20240816-08:11:16 - (237)   更新安全基準量 (03312)Tatumcef Inj 2gm(Ceftazidime)          安全量 : 90 ,基準量 : 180
20240816-08:11:16 - (237)   更新安全基準量 (07158)(RARE)Repatha Inj 140mg/ml             安全量 : 1 ,基準量 : 2
20240816-08:11:16 - (238)   更新安全基準量 (11206)Duphalac Sol 300ml(Lactulose)          安全量 : 129 ,基準量 : 259
20240816-08:11:16 - (239)   更新安全基準量 (07089)Co-Midis Tab 80/5mg                    安全量 : 1219 ,基準量 : 2439
20240816-08:11:16 - (240)   更新安全基準量 (18249)Prevenar 13 Susp Inj 0.5ml             安全量 : 2 ,基準量 : 5
20240816-08:11:16 - (241)   更新安全基準量 (05318)Tamso SR Cap 0.2mg(Tamsulosin)         安全量 : 2246 ,基準量 : 4493
20240816-08:11:16 - (242)   更新安全基準量 (20634)Simbrinza Eye Drop 5ml                 安全量 : 28 ,基準量 : 56
20240816-08:11:16 - (242)   更新安全基準量 (08255)Naldebain ER Inj 150mg/2ml             安全量 : 1 ,基準量 : 2
20240816-08:11:16 - (243)   更新安全基準量 (07292)Edarbi Tab 40mg(Azilsartan)            安全量 : 948 ,基準量 : 1897
20240816-08:11:16 - (244)   更新安全基準量 (03106)NEOMYCIN Sulfate Oint 0.5% 28gm        安全量 : 447 ,基準量 : 895
20240816-08:11:16 - (245)   更新安全基準量 (21363)40mg Febuton Tab(Febuxostat)           安全量 : 2296 ,基準量 : 4593
20240816-08:11:16 - (246)   更新安全基準量 (31111)Zelnite Inj 100mg/2ml(Selenite)        安全量 : 19 ,基準量 : 39
20240816-08:11:16 - (247)   更新安全基準量 (06258)90mg Ticagrelor Tab (Brilinta)         安全量 : 272 ,基準量 : 544
20240816-08:11:16 - (248)   更新安全基準量 (05022)Evoxac Cap 30mg(Cevimeline)            安全量 : 512 ,基準量 : 1025
