20240821-21:33:26 - ---------------------------------------------------------------------------
20240821-21:33:27 - 取得急診消耗帳,(2024/05/23 21:33:25-2024/08/21 21:33:25)共<12049>筆
20240821-21:33:46 - (730)   更新安全基準量 (07026)Nimotop Tab 30mg(Nimodipine)           安全量 : 20 ,基準量 : 40
20240821-21:33:46 - (731)   更新安全基準量 (03116)Aminfec Inj 250mg/2ml(Amikacin)        安全量 : 12 ,基準量 : 24
20240821-21:33:46 - (732)   更新安全基準量 (03725)AKuriT-3 Tab 150/75/275mg              安全量 : 39 ,基準量 : 79
20240821-21:33:46 - (733)   更新安全基準量 (08518)Halcion Tab 0.25mg(Triazolam)          安全量 : 143 ,基準量 : 286
20240821-21:33:46 - (734)   更新安全基準量 (08718)20mg Abimay Tab(Aripiprazole)          安全量 : 6 ,基準量 : 12
20240821-21:33:46 - (735)   更新安全基準量 (20305)Nerisone Fatty Oint 0.1% 10gm          安全量 : 6 ,基準量 : 13
20240821-21:33:46 - (736)   更新安全基準量 (20126)Otozambon Ear Drop 8ml                 安全量 : 2 ,基準量 : 5
20240821-21:33:46 - (737)   更新安全基準量 (07283)Micardis Plus Tab                      安全量 : 40 ,基準量 : 80
20240821-21:33:47 - (738)   更新安全基準量 (08711)Mirtapine OD Tab 30mg(Mirtazapin       安全量 : 62 ,基準量 : 125
20240821-21:33:47 - (739)   更新安全基準量 (08784)Lexinping cap 30mg                     安全量 : 31 ,基準量 : 62
20240821-21:33:47 - (740)   更新安全基準量 (06300)Uwarin Tab 5mg (Warfarin)              安全量 : 64 ,基準量 : 128
20240821-21:33:47 - (741)   更新安全基準量 (03227)Nystatin Cap 500000U"Yung Shin"        安全量 : 159 ,基準量 : 318
20240821-21:33:47 - (742)   更新安全基準量 (13335)Molax Oral Saline 45ml                 安全量 : 1 ,基準量 : 3
20240821-21:33:47 - (743)   更新安全基準量 (03667)Dermalean Gel 1% 10g_Clindamycin       安全量 : 24 ,基準量 : 48
20240821-21:33:47 - (744)   更新安全基準量 (16164)Progeston Depot IM 125mg/ml            安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (745)   更新安全基準量 (08782)Novamin tab 5mg                        安全量 : 251 ,基準量 : 502
20240821-21:33:47 - (746)   更新安全基準量 (20460)Fluticosone Cream "S.C." 15gm          安全量 : 4 ,基準量 : 8
20240821-21:33:47 - (747)   更新安全基準量 (09205)Voren EM Cap 50mg                      安全量 : 240 ,基準量 : 480
20240821-21:33:47 - (748)   更新安全基準量 (20258)Zinc Oxide Oint 20% 1oz(28.4gm)        安全量 : 5 ,基準量 : 11
20240821-21:33:47 - (749)   更新安全基準量 (21257)Viagra OD Tab 50mg (Sildenafil)        安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (750)   更新安全基準量 (16011)Solu-MEDROL Inj 500mg                  安全量 : 1 ,基準量 : 2
20240821-21:33:47 - (751)   更新安全基準量 (11189)Calowlin Tab 667mg(Cal. Acetate)       安全量 : 424 ,基準量 : 848
20240821-21:33:47 - (752)   更新安全基準量 (03440)Curam Oral Susp 312.5mg/5ml 60ml       安全量 : 5 ,基準量 : 10
20240821-21:33:47 - (753)   更新安全基準量 (03652)Bestnem Inj 500mg                      安全量 : 1 ,基準量 : 2
20240821-21:33:47 - (754)   更新安全基準量 (07165)Ezzicad Tab 10mg(Ezetimibe)            安全量 : 50 ,基準量 : 100
20240821-21:33:47 - (755)   更新安全基準量 (16122)500mg Farlutal Tab                     安全量 : 9 ,基準量 : 18
20240821-21:33:47 - (756)   更新安全基準量 (08322)NoVamin Inj 5mg/ml                     安全量 : 15 ,基準量 : 31
20240821-21:33:47 - (757)   更新安全基準量 (07072)6mg Lesyn F.C. Tab (Lacidipine)        安全量 : 39 ,基準量 : 78
20240821-21:33:47 - (758)   更新安全基準量 (50049)Tenof Tab 300mg(Tenofovir)             安全量 : 3 ,基準量 : 6
20240821-21:33:47 - (759)   更新安全基準量 (13484)Phazin-P Tab                           安全量 : 23 ,基準量 : 47
20240821-21:33:47 - (760)   更新安全基準量 (05253)Peace Syrup 60ml                       安全量 : 10 ,基準量 : 20
20240821-21:33:47 - (761)   更新安全基準量 (16394)Relinide Tab 1mg(Repaglinide)          安全量 : 303 ,基準量 : 607
20240821-21:33:47 - (762)   更新安全基準量 (08318)Imipramine HCl Tab 25mg                安全量 : 183 ,基準量 : 367
20240821-21:33:47 - (763)   更新安全基準量 (16397)Acarose Tab 50mg(Acarbose)             安全量 : 174 ,基準量 : 348
20240821-21:33:47 - (764)   更新安全基準量 (16002)Dexamethasone Inj 5mg/ml               安全量 : 19 ,基準量 : 39
20240821-21:33:47 - (765)   更新安全基準量 (20458)Alcos-anal supp                        安全量 : 49 ,基準量 : 98
20240821-21:33:47 - (766)   更新安全基準量 (13342)10mg Hidrasec Infants Granules         安全量 : 36 ,基準量 : 73
20240821-21:33:47 - (767)   更新安全基準量 (09082)Genuproxin Tab 250mg(Naproxen)         安全量 : 198 ,基準量 : 396
20240821-21:33:47 - (768)   更新安全基準量 (03323)Loforan Inj 1gm(Cefotaxime Sod.)       安全量 : 4 ,基準量 : 8
20240821-21:33:47 - (769)   更新安全基準量 (20336)CLEOSOL Cream 0.05% 7gm                安全量 : 20 ,基準量 : 41
20240821-21:33:47 - (770)   更新安全基準量 (19049)LYO-POVIGENT Inj 4ml                   安全量 : 3 ,基準量 : 7
20240821-21:33:47 - (771)   更新安全基準量 (08422)Lamictal Chewable Tab 5mg              安全量 : 52 ,基準量 : 104
20240821-21:33:47 - (772)   更新安全基準量 (50060)Acylete Tab 400mg(Acyclovir)           安全量 : 68 ,基準量 : 136
20240821-21:33:47 - (773)   更新安全基準量 (06276)5mg Efient Tab(Prasugrel)              安全量 : 5 ,基準量 : 10
20240821-21:33:47 - (774)   更新安全基準量 (08563)Clodrin Oral Sol 10% 30ml/bot          安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (775)   更新安全基準量 (13214)Protase EC Cap (Pancrelipase)          安全量 : 29 ,基準量 : 58
20240821-21:33:47 - (776)   更新安全基準量 (13027)Alginos Oral Susp 210ml                安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (777)   更新安全基準量 (11423)Anol Inj 20% 100ml(Mannitol)           安全量 : 5 ,基準量 : 11
20240821-21:33:47 - (778)   更新安全基準量 (16184)Utrogestan Soft Cap 200mg              安全量 : 24 ,基準量 : 48
20240821-21:33:47 - (779)   更新安全基準量 (13014)Activated Charcoal Granules 50gm       安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (780)   更新安全基準量 (19053)U-Ca Soft Cap 0.25mcg                  安全量 : 147 ,基準量 : 295
20240821-21:33:47 - (781)   更新安全基準量 (08007)22mg Methydur SR Cap                   安全量 : 4 ,基準量 : 8
20240821-21:33:47 - (782)   更新安全基準量 (03738)Isoniazide Tab 100mg                   安全量 : 106 ,基準量 : 212
20240821-21:33:47 - (783)   更新安全基準量 (07003)Lanoxin Tab 0.25mg(Digoxin)            安全量 : 115 ,基準量 : 230
20240821-21:33:47 - (784)   更新安全基準量 (20366)VIMAX Foaming Sol 0.05% 25ml           安全量 : 2 ,基準量 : 5
20240821-21:33:47 - (784)   更新安全基準量 (20157)TOOTHpaste_Perioxidin 0.12%,75ml       安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (785)   更新安全基準量 (11194)Calglon Inj 1g/10ml "Y.F."             安全量 : 13 ,基準量 : 26
20240821-21:33:47 - (786)   更新安全基準量 (16389)Kludone MR Tab 60mg(Gliclazide)        安全量 : 113 ,基準量 : 226
20240821-21:33:47 - (787)   更新安全基準量 (06134)Nephoxil Cap 500mg                     安全量 : 4 ,基準量 : 8
20240821-21:33:47 - (788)   更新安全基準量 (08716)Seridol Oral Sol 1mg/ml 30ml           安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (789)   更新安全基準量 (08263)Utraphen Tab 37.5/325mg                安全量 : 264 ,基準量 : 529
20240821-21:33:47 - (790)   更新安全基準量 (11604)100mg Uricin Tab(Benzbromarone)        安全量 : 130 ,基準量 : 260
20240821-21:33:47 - (791)   更新安全基準量 (13449)Wempty Susp 60ml(Domperidone)          安全量 : 9 ,基準量 : 19
20240821-21:33:47 - (792)   更新安全基準量 (08549)Silence Tab 1mg(Lorazepam)             安全量 : 411 ,基準量 : 822
20240821-21:33:47 - (793)   更新安全基準量 (07050)Amtrel Tab 5/10 mg                     安全量 : 31 ,基準量 : 62
20240821-21:33:47 - (794)   更新安全基準量 (05285)Saldolin Nebule 5mg/2.5ml              安全量 : 48 ,基準量 : 97
20240821-21:33:47 - (795)   更新安全基準量 (20365)TOPSYM Cream 5gm(Fluocinonide)         安全量 : 9 ,基準量 : 19
20240821-21:33:47 - (795)   更新安全基準量 (18234)Pneumovax 23 Vaccine 0.5ml             安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (795)   更新安全基準量 (21403)80mg Actemra Inj_IMPORT                安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (795)   更新安全基準量 (16172)Femoston Conti Tab 1/5mg 28#/box       安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (796)   更新安全基準量 (08397)Ligilin Cap 300mg(Li2CO3)              安全量 : 50 ,基準量 : 101
20240821-21:33:47 - (797)   更新安全基準量 (08528)ZOLNOX FC Tab 10mg(Zolpidem)           安全量 : 369 ,基準量 : 738
20240821-21:33:47 - (798)   更新安全基準量 (12084)Brown Mixture Liq.120ml(Health)        安全量 : 8 ,基準量 : 16
20240821-21:33:47 - (799)   更新安全基準量 (08774)3mg Risdone Tab (Risperidone)          安全量 : 17 ,基準量 : 35
20240821-21:33:47 - (799)   更新安全基準量 (21347)0.03% Protopic Oint 10gm               安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (800)   更新安全基準量 (30003)50% Vitagen Inj 20ml (Glucose)         安全量 : 22 ,基準量 : 45
20240821-21:33:47 - (801)   更新安全基準量 (21083)0.25mg Ropinirole HCl Tab              安全量 : 45 ,基準量 : 90
20240821-21:33:47 - (802)   更新安全基準量 (03978)Frotin Tab 250mg(Metronidazole)        安全量 : 213 ,基準量 : 427
20240821-21:33:47 - (803)   更新安全基準量 (03347)Ceftriaxone Inj 500mg "Sandoz"         安全量 : 6 ,基準量 : 12
20240821-21:33:47 - (804)   更新安全基準量 (08548)Stilnox CR Tab 6.25mg(Zolpidem)        安全量 : 67 ,基準量 : 134
20240821-21:33:47 - (804)   更新安全基準量 (20149)Dymista Nasal Spray 17ml/120Puff       安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (805)   更新安全基準量 (16519)Desmopressin Acetate Inj 4mcg/ml       安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (806)   更新安全基準量 (30027)Aminol-S Inj 500ml                     安全量 : 2 ,基準量 : 5
20240821-21:33:47 - (807)   更新安全基準量 (12089)Cosaten Tab 20/8mg"YC"                 安全量 : 98 ,基準量 : 196
20240821-21:33:47 - (808)   更新安全基準量 (13464)Pentasa Supp 1g(Mesalazine)            安全量 : 7 ,基準量 : 15
20240821-21:33:47 - (809)   更新安全基準量 (08004)Ritalin Tab 10mg_Methylphenidate       安全量 : 72 ,基準量 : 145
20240821-21:33:47 - (810)   更新安全基準量 (20617)Erythromycin Oph Oint 0.5% 3.5gm       安全量 : 14 ,基準量 : 28
20240821-21:33:47 - (811)   更新安全基準量 (20306)Ketosone Cream(Ketoconazole)           安全量 : 15 ,基準量 : 30
20240821-21:33:47 - (811)   更新安全基準量 (03512)Menocik Inj 100mg(Minocycline)         安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (811)   更新安全基準量 (20431)Amocoat Nail Lacquer 5% 5ml            安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (812)   更新安全基準量 (07071)Isoptin SR Tab 240mg(Verapamil)        安全量 : 42 ,基準量 : 85
20240821-21:33:47 - (813)   更新安全基準量 (20413)Hychine Oint 4% (Hydroquinone)         安全量 : 1 ,基準量 : 3
20240821-21:33:47 - (814)   更新安全基準量 (07092)Rancad ER Tab 500mg(Ranolazine)        安全量 : 4 ,基準量 : 8
20240821-21:33:47 - (815)   更新安全基準量 (20456)Lomexin (Spray) 2% 15ml                安全量 : 1 ,基準量 : 3
20240821-21:33:47 - (816)   更新安全基準量 (08368)Setine Tab 20mg(Paroxetine HCl)        安全量 : 55 ,基準量 : 110
20240821-21:33:47 - (817)   更新安全基準量 (20642)TAFLOTAN-S Oph UnitDose 30s/Box        安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (818)   更新安全基準量 (03236)Fuyou Tab 500mg(Griseofulvin)          安全量 : 60 ,基準量 : 121
20240821-21:33:47 - (819)   更新安全基準量 (03442)Diclocin Cap 250mg(Dicloxacillin       安全量 : 187 ,基準量 : 375
20240821-21:33:47 - (820)   更新安全基準量 (03636)Culin Inj 500mg                        安全量 : 1 ,基準量 : 1
20240821-21:33:47 - (821)   更新安全基準量 (13337)LOPERAM Cap 2mg (Loperamide)           安全量 : 263 ,基準量 : 526
20240821-21:33:47 - (822)   更新安全基準量 (12068)Pulmicort Respules 1mg/2ml             安全量 : 3 ,基準量 : 7
20240821-21:33:47 - (823)   更新安全基準量 (11378)Nephrosteril Inj 7% 250ml              安全量 : 1 ,基準量 : 2
20240821-21:33:47 - (824)   更新安全基準量 (19027)Pyridoxine HCl Tab 50mg                安全量 : 127 ,基準量 : 255
20240821-21:33:47 - (825)   更新安全基準量 (11406)Mannitol Inj 20% 500ml                 安全量 : 1 ,基準量 : 3
20240821-21:33:47 - (826)   更新安全基準量 (08748)150mg Megazon PR tab(Quetiapine)       安全量 : 9 ,基準量 : 18
20240821-21:33:47 - (827)   更新安全基準量 (08545)15mg Alepan Tab(Oxazepam)              安全量 : 60 ,基準量 : 120
20240821-21:33:47 - (828)   更新安全基準量 (21140)Sinclote Cap 400mg                     安全量 : 6 ,基準量 : 12
20240821-21:33:47 - (829)   更新安全基準量 (20147)(OTIC) Mycomb Otic Drops 5ml           安全量 : 4 ,基準量 : 8
20240821-21:33:47 - (830)   更新安全基準量 (06144)Hote Chewable Tab 100mg(Iron)          安全量 : 89 ,基準量 : 179
20240821-21:33:47 - (831)   更新安全基準量 (20401)Sinbaby Baby Lotion "SINPHAR"          安全量 : 4 ,基準量 : 9
20240821-21:33:47 - (832)   更新安全基準量 (03955)Levofloxacin Tab 500mg(Cravit)         安全量 : 15 ,基準量 : 30
20240821-21:33:47 - (833)   更新安全基準量 (12063)Loxol SR Tab 75mg(Ambroxol HCl)        安全量 : 188 ,基準量 : 376
20240821-21:33:47 - (834)   更新安全基準量 (08411)100mg Lamictal Tab(Lamotrigine)        安全量 : 17 ,基準量 : 34
20240821-21:33:47 - (835)   更新安全基準量 (05231)Procaterol Liquid 60ml 5mcg/ml         安全量 : 5 ,基準量 : 10
20240821-21:33:47 - (836)   更新安全基準量 (08734)Etumine Tab 40mg(Clotiapine)           安全量 : 27 ,基準量 : 55
20240821-21:33:47 - (837)   更新安全基準量 (13216)MoProbi-LR Cap                         安全量 : 9 ,基準量 : 19
20240821-21:33:47 - (838)   更新安全基準量 (03339)0.5gm Claforan Inj(Cefotaxime)         安全量 : 2 ,基準量 : 4
20240821-21:33:47 - (839)   更新安全基準量 (08535)Midatin Inj 5mg/ml(Midazolam)          安全量 : 12 ,基準量 : 25
20240821-21:33:47 - (840)   更新安全基準量 (08366)U-Zepine Tab 30mg(Mirtazapine)         安全量 : 48 ,基準量 : 97
20240821-21:33:48 - (841)   更新安全基準量 (03233)Fastin Vaginal Tab 200mg               安全量 : 21 ,基準量 : 43
20240821-21:33:48 - (842)   更新安全基準量 (08522)Dalmadorm Cap 15mg                     安全量 : 44 ,基準量 : 89
20240821-21:33:48 - (843)   更新安全基準量 (13332)KCB Tab 120mg(Dibismuth Trioxide       安全量 : 30 ,基準量 : 60
20240821-21:33:48 - (844)   更新安全基準量 (08786)Su-Chin FC Tab 10mg (Olanzapine)       安全量 : 5 ,基準量 : 11
20240821-21:33:48 - (845)   更新安全基準量 (08501)Lexotan Tab 1.5mg(Bromazepam)          安全量 : 93 ,基準量 : 187
20240821-21:33:48 - (846)   更新安全基準量 (06213)Licodin Tab 100mg(Ticlopidine)         安全量 : 55 ,基準量 : 111
20240821-21:33:48 - (847)   更新安全基準量 (08412)TEGRETOL CR 200mg(Carbamazepine)       安全量 : 76 ,基準量 : 152
20240821-21:33:48 - (848)   更新安全基準量 (05330)Ergocafe Tab 1/100mg                   安全量 : 95 ,基準量 : 191
20240821-21:33:48 - (849)   更新安全基準量 (16175)Venina Tab                             安全量 : 24 ,基準量 : 49
20240821-21:33:48 - (850)   更新安全基準量 (50087)Livepro Tab 0.5mg(Entecavir)           安全量 : 5 ,基準量 : 10
20240821-21:33:48 - (851)   更新安全基準量 (08568)Larpam Tab 2mg(Lorazepam)              安全量 : 78 ,基準量 : 156
20240821-21:33:48 - (852)   更新安全基準量 (19063)Alfacalcidol Cap 0.5mcg                安全量 : 15 ,基準量 : 31
20240821-21:33:48 - (853)   更新安全基準量 (08448)200mg Vimpat Tab(Lacosamide)           安全量 : 1 ,基準量 : 3
20240821-21:33:48 - (854)   更新安全基準量 (20632)GENDERMIN Oph Oint 3mg/gm 5gm          安全量 : 8 ,基準量 : 17
20240821-21:33:48 - (855)   更新安全基準量 (06408)Noopol Inj 2g/10ml (Piracetam)         安全量 : 5 ,基準量 : 10
20240821-21:33:48 - (856)   更新安全基準量 (16313)5mg Glipizide Tab(Minidiab)            安全量 : 123 ,基準量 : 247
20240821-21:33:48 - (857)   更新安全基準量 (08777)Zaprinse Tab 5mg(Olanzapine)           安全量 : 9 ,基準量 : 18
20240821-21:33:48 - (858)   更新安全基準量 (20088)Systane Ultra Eye Drop 10ml            安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (859)   更新安全基準量 (21157)Bendopar Cap 125mg                     安全量 : 48 ,基準量 : 97
20240821-21:33:48 - (860)   更新安全基準量 (16345)Glimaryl Tab 2mg(Glimepiride)          安全量 : 159 ,基準量 : 318
20240821-21:33:48 - (861)   更新安全基準量 (19047)CYANOcobalamine Inj 1mg/ml"S.Y."       安全量 : 10 ,基準量 : 21
20240821-21:33:48 - (862)   更新安全基準量 (07278)Mirobect Tab 50mg(Atenolol)            安全量 : 78 ,基準量 : 156
20240821-21:33:48 - (863)   更新安全基準量 (20422)5gm FuSIDic Acid CRM 2%"Sinphar"       安全量 : 6 ,基準量 : 12
20240821-21:33:48 - (864)   更新安全基準量 (03449)CURAM Dispersible Tab 1gm              安全量 : 23 ,基準量 : 47
20240821-21:33:48 - (865)   更新安全基準量 (03805)Sulfacotrim Susp 60ml                  安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (866)   更新安全基準量 (13480)Emazole Inj 40mg(Esomeprazole)         安全量 : 2 ,基準量 : 5
20240821-21:33:48 - (867)   更新安全基準量 (07048)Amcopine Tab 10mg(Amlodipine)          安全量 : 62 ,基準量 : 124
20240821-21:33:48 - (868)   更新安全基準量 (03355)Furoxime Inj 1.5g (Cefuroxime)         安全量 : 3 ,基準量 : 7
20240821-21:33:48 - (869)   更新安全基準量 (50009)Aclovir Cream 5% 5g "Sinphar"          安全量 : 6 ,基準量 : 12
20240821-21:33:48 - (870)   更新安全基準量 (12096)Mephan Tab 30mg                        安全量 : 127 ,基準量 : 254
20240821-21:33:48 - (871)   更新安全基準量 (13115)Cimetine Inj 200mg/2ml(TaiYu)          安全量 : 18 ,基準量 : 37
20240821-21:33:48 - (872)   更新安全基準量 (07248)Doxter Tab 2mg(Doxazosin)              安全量 : 226 ,基準量 : 453
20240821-21:33:48 - (873)   更新安全基準量 (08564)Flunepan Tab 2mg(Flunitrazepam)        安全量 : 89 ,基準量 : 179
20240821-21:33:48 - (874)   更新安全基準量 (16399)Litacarbose Tab 100mg(Acarbose)        安全量 : 44 ,基準量 : 89
20240821-21:33:48 - (874)   更新安全基準量 (21351)H-Dapoxetine Tab 30mg 4's/Box          安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (874)   更新安全基準量 (18266)Adacel TM Vaccine 0.5ml                安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (874)   更新安全基準量 (08103)Ketalar Inj 500mg/10ml(Ketamine)       安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (875)   更新安全基準量 (07288)Aprotan F.C. Tab 150mg                 安全量 : 36 ,基準量 : 73
20240821-21:33:48 - (876)   更新安全基準量 (21269)Renvela Powder 0.8g/pkg                安全量 : 3 ,基準量 : 6
20240821-21:33:48 - (877)   更新安全基準量 (08730)Talopram Oral Sol 1mg/ml,150ml         安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (878)   更新安全基準量 (16178)Promone Cap 100mg(Progesterone)        安全量 : 24 ,基準量 : 49
20240821-21:33:48 - (879)   更新安全基準量 (05288)25mcg MIXApin Tab (Procaterol)         安全量 : 118 ,基準量 : 237
20240821-21:33:48 - (879)   更新安全基準量 (06109)75mcg/0.3ml G-CSF Inj                  安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (880)   更新安全基準量 (13471)Pentasa PR Granules 2GM/sachet         安全量 : 4 ,基準量 : 9
20240821-21:33:48 - (881)   更新安全基準量 (16373)Mix50 Humalog 300u/3ml KwikPen         安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (882)   更新安全基準量 (05433)Mocolax Tab 400mg(Phenprobamate)       安全量 : 51 ,基準量 : 102
20240821-21:33:48 - (883)   更新安全基準量 (11413)Indap S.R. Tab 1.5mg(Indapamide)       安全量 : 82 ,基準量 : 165
20240821-21:33:48 - (884)   更新安全基準量 (08433)Carbatin Tab 800mg (Gabapentin)        安全量 : 7 ,基準量 : 15
20240821-21:33:48 - (885)   更新安全基準量 (20436)Efucon Gel 0.75% 15gm                  安全量 : 4 ,基準量 : 9
20240821-21:33:48 - (885)   更新安全基準量 (20651)Diquas Oph Sol 5ml(Diquafosol)         安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (886)   更新安全基準量 (20356)Septon Sol 0.064%(Betamethasone)       安全量 : 1 ,基準量 : 2
20240821-21:33:48 - (887)   更新安全基準量 (08556)Anxicam Inj 2mg/ml(Lorazepam)          安全量 : 6 ,基準量 : 13
20240821-21:33:48 - (888)   更新安全基準量 (11421)50mg Epnone Tab (Eplerenone)           安全量 : 5 ,基準量 : 10
20240821-21:33:48 - (889)   更新安全基準量 (08768)40mg Mixre Cap(Atomoxetine)            安全量 : 3 ,基準量 : 6
20240821-21:33:48 - (890)   更新安全基準量 (05423)Stidine Tab 2mg(Tizanidine)            安全量 : 117 ,基準量 : 235
20240821-21:33:48 - (891)   更新安全基準量 (03973)Sutrol Gel-Vaginal 25gm                安全量 : 1 ,基準量 : 3
20240821-21:33:48 - (892)   更新安全基準量 (08244)Fentanyl Inj 0.1mg/2ml "PPCD"          安全量 : 2 ,基準量 : 4
20240821-21:33:48 - (893)   更新安全基準量 (05420)Baclofen Tab 5mg                       安全量 : 122 ,基準量 : 244
20240821-21:33:48 - (894)   更新安全基準量 (08783)Fute FC tab 0.5mg(Flupentixol)         安全量 : 52 ,基準量 : 104
20240821-21:33:48 - (895)   更新安全基準量 (07520)Catapres tab 75ug(Clonidine HCl)       安全量 : 55 ,基準量 : 111
20240821-21:33:48 - (896)   更新安全基準量 (20613)Fluorone Oph Sol 0.02% 5ml             安全量 : 12 ,基準量 : 25
20240821-21:33:48 - (897)   更新安全基準量 (08218)Muaction SR Tab 100mg(Tramadol)        安全量 : 38 ,基準量 : 77
20240821-21:33:48 - (898)   更新安全基準量 (16016)Kidsolone Oral Sol 60mg/60ml           安全量 : 2 ,基準量 : 5
20240821-21:33:48 - (899)   更新安全基準量 (21234)Amanda FC Tab 100mg (Amantadine)       安全量 : 74 ,基準量 : 149
20240821-21:33:48 - (900)   更新安全基準量 (13304)Enema Ball 20ml                        安全量 : 27 ,基準量 : 54
20240821-21:33:48 - (901)   更新安全基準量 (13422)Cytotec Tab 200mcg(Misoprostol)        安全量 : 11 ,基準量 : 23
20240821-21:33:48 - (902)   更新安全基準量 (05437)Flexer Tab 15mg(Cyclobenzaprine)       安全量 : 15 ,基準量 : 31
20240821-21:33:48 - (902)   更新安全基準量 (16213)Ovidrel Inj 250mcg                     安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (903)   更新安全基準量 (20308)JALINE Lotion(Benzyl Benzoate)         安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (904)   更新安全基準量 (05228)Salbutamol Syrup 60ml 0.4mg/ml         安全量 : 4 ,基準量 : 8
20240821-21:33:48 - (905)   更新安全基準量 (08724)Buprotrin SR 150mg(Bupropion)          安全量 : 16 ,基準量 : 33
20240821-21:33:48 - (906)   更新安全基準量 (09014)Rhin Tab                               安全量 : 154 ,基準量 : 308
20240821-21:33:48 - (906)   更新安全基準量 (12058)Duasma HFA 200 Inhaler                 安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (907)   更新安全基準量 (08616)Pexo Tab 0.25mg(Pramipexole)           安全量 : 15 ,基準量 : 31
20240821-21:33:48 - (908)   更新安全基準量 (08374)Trynol Tab 25mg(Amitriptyline)         安全量 : 84 ,基準量 : 168
20240821-21:33:48 - (909)   更新安全基準量 (02024)Mekin Tab 5mg(Mequitazine)             安全量 : 51 ,基準量 : 103
20240821-21:33:48 - (910)   更新安全基準量 (08360)Sunpylon Tab 50mg (Sulpiride)          安全量 : 86 ,基準量 : 173
20240821-21:33:48 - (911)   更新安全基準量 (02008)Meclizine HCl Tab 25mg                 安全量 : 217 ,基準量 : 434
20240821-21:33:48 - (912)   更新安全基準量 (05114)Oxybutynin Tab 5mg(Ditropan)           安全量 : 58 ,基準量 : 116
20240821-21:33:48 - (913)   更新安全基準量 (08212)Morphine Sulfate S.R. Tab 30mg         安全量 : 6 ,基準量 : 12
20240821-21:33:48 - (914)   更新安全基準量 (13218)Infloran Cap                           安全量 : 4 ,基準量 : 8
20240821-21:33:48 - (915)   更新安全基準量 (20311)Pasca Gel 10gm                         安全量 : 3 ,基準量 : 6
20240821-21:33:48 - (916)   更新安全基準量 (08759)10mg Lanapine OD Tab(Olanzapine)       安全量 : 3 ,基準量 : 6
20240821-21:33:48 - (917)   更新安全基準量 (16404)Procil Tab 50mg                        安全量 : 46 ,基準量 : 92
20240821-21:33:48 - (918)   更新安全基準量 (20328)EXTRACOMB Cream 12gm                   安全量 : 4 ,基準量 : 8
20240821-21:33:48 - (918)   更新安全基準量 (17044)Lido-anes Spray 10% 50ml               安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (919)   更新安全基準量 (10065)75gm Dextrose Powder                   安全量 : 2 ,基準量 : 5
20240821-21:33:48 - (919)   更新安全基準量 (05146)Seebri Breezhaler Cap 30's             安全量 : 1 ,基準量 : 1
20240821-21:33:48 - (920)   更新安全基準量 (16121)5mg Provera Tab                        安全量 : 57 ,基準量 : 115
20240821-21:33:48 - (921)   更新安全基準量 (21143)Methylergonovine Inj 0.2mg/ml          安全量 : 2 ,基準量 : 5
20240821-21:33:48 - (922)   更新安全基準量 (21232)Allopurinol Tab 100mg "Standard"       安全量 : 112 ,基準量 : 224
20240821-21:33:48 - (923)   更新安全基準量 (13311)Liquid Paraffin Unster. 1ml            安全量 : 178 ,基準量 : 357
20240821-21:33:48 - (924)   更新安全基準量 (07514)Candis Tab 8mg(Candesartan)            安全量 : 21 ,基準量 : 43
20240821-21:33:48 - (925)   更新安全基準量 (21294)4mg ReQuip PD PR Tab(Ropinirole)       安全量 : 3 ,基準量 : 7
20240821-21:33:48 - (926)   更新安全基準量 (07220)Apo-Capto Tab 25mg(Captopril)          安全量 : 82 ,基準量 : 165
20240821-21:33:48 - (927)   更新安全基準量 (09055)Tonec Tab 100mg(Aceclofenac)           安全量 : 40 ,基準量 : 80
